Timestamp,switching_state_bdc1,switching_state_bdc2,counter_value,device_temperature_c,operating_hours,signal_quality,sensing_distance_margin_pct,device_status_code,strokes_in_interval,last_cycle_time_seconds
2026-01-15 23:33:00,False,True,1514572,43.1,8089,255,100.0,0,1,21.71
2026-01-15 23:34:00,False,True,1514573,42.3,8089,255,100.0,0,1,21.96
2026-01-15 23:35:00,True,False,1514573,40.5,8089,255,100.0,0,0,0.0
2026-01-15 23:36:00,True,False,1514574,39.6,8089,255,100.0,0,1,21.91
2026-01-15 23:37:00,False,True,1514575,37.8,8089,255,100.0,0,1,22.0
2026-01-15 23:38:00,False,True,1514576,38.9,8089,255,100.0,0,1,22.12
2026-01-15 23:39:00,False,True,1514577,38.1,8089,255,100.0,0,1,22.08
2026-01-15 23:40:00,False,True,1514578,41.2,8089,255,100.0,0,1,22.26
2026-01-15 23:41:00,False,True,1514578,41.8,8089,255,100.0,0,0,0.0
2026-01-15 23:42:00,True,False,1514579,41.5,8089,255,100.0,0,1,22.52
2026-01-15 23:43:00,False,True,1514580,43.8,8089,255,100.0,0,1,22.58
2026-01-15 23:44:00,True,False,1514581,44.1,8089,255,100.0,0,1,22.53
2026-01-15 23:45:00,False,True,1514582,45.1,8089,255,100.0,0,1,22.16
2026-01-15 23:46:00,False,True,1514582,46.7,8089,255,100.0,0,0,0.0
2026-01-15 23:47:00,True,False,1514583,46.5,8089,255,100.0,0,1,22.4
2026-01-15 23:48:00,False,True,1514584,45.4,8089,255,100.0,0,1,22.29
2026-01-15 23:49:00,False,True,1514585,45.1,8089,255,100.0,0,1,22.07
2026-01-15 23:50:00,False,True,1514586,45.6,8089,255,100.0,0,1,22.27
2026-01-15 23:51:00,False,True,1514586,46.6,8089,255,100.0,0,0,0.0
2026-01-15 23:52:00,False,True,1514587,45.7,8089,255,100.0,0,1,22.29
2026-01-15 23:53:00,False,True,1514588,45.2,8089,255,100.0,0,1,22.09
2026-01-15 23:54:00,False,True,1514589,44.0,8089,255,100.0,0,1,22.39
2026-01-15 23:55:00,False,True,1514590,43.6,8089,255,100.0,0,1,22.36
2026-01-15 23:56:00,False,True,1514591,43.2,8089,255,100.0,0,1,22.12
2026-01-15 23:57:00,False,True,1514592,42.8,8089,255,100.0,0,1,21.85
2026-01-15 23:58:00,False,True,1514592,44.8,8089,255,100.0,0,0,0.0
2026-01-15 23:59:00,False,True,1514592,44.1,8089,255,100.0,0,0,0.0
2026-01-16 00:00:00,False,True,1514592,43.7,8090,255,100.0,0,0,0.0
2026-01-16 00:01:00,False,True,1514593,44.7,8090,255,100.0,0,1,21.44
2026-01-16 00:02:00,False,True,1514593,41.9,8090,255,100.0,0,0,0.0
2026-01-16 00:03:00,False,True,1514594,43.0,8090,255,100.0,0,1,21.29
2026-01-16 00:04:00,False,True,1514594,41.5,8090,255,100.0,0,0,0.0
2026-01-16 00:05:00,False,True,1514594,40.1,8090,255,100.0,0,0,0.0
2026-01-16 00:06:00,False,True,1514595,38.9,8090,255,100.0,0,1,21.29
2026-01-16 00:07:00,False,True,1514595,38.1,8090,255,100.0,0,0,0.0
2026-01-16 00:08:00,False,True,1514596,38.4,8090,255,100.0,0,1,21.14
2026-01-16 00:09:00,False,True,1514597,38.0,8090,255,100.0,0,1,21.23
2026-01-16 00:10:00,False,True,1514598,39.8,8090,255,100.0,0,1,21.06
2026-01-16 00:11:00,False,True,1514599,40.6,8090,255,100.0,0,1,21.0
2026-01-16 00:12:00,False,True,1514600,39.5,8090,255,100.0,0,1,21.15
2026-01-16 00:13:00,False,True,1514601,39.8,8090,255,100.0,0,1,21.0
2026-01-16 00:14:00,False,True,1514602,40.5,8090,255,100.0,0,1,20.98
2026-01-16 00:15:00,False,True,1514603,40.9,8090,255,100.0,0,1,21.36
2026-01-16 00:16:00,False,True,1514603,42.0,8090,255,100.0,0,0,0.0
2026-01-16 00:17:00,False,True,1514603,42.9,8090,255,100.0,0,0,0.0
2026-01-16 00:18:00,False,True,1514603,44.3,8090,255,100.0,0,0,0.0
2026-01-16 00:19:00,False,True,1514604,44.3,8090,255,100.0,0,1,21.25
2026-01-16 00:20:00,False,True,1514605,43.3,8090,255,100.0,0,1,21.35
2026-01-16 00:21:00,False,True,1514606,42.4,8090,255,100.0,0,1,21.27
2026-01-16 00:22:00,False,True,1514607,42.8,8090,255,100.0,0,1,21.37
2026-01-16 00:23:00,False,True,1514608,42.6,8090,255,100.0,0,1,21.09
2026-01-16 00:24:00,False,True,1514609,43.3,8090,255,100.0,0,1,21.26
2026-01-16 00:25:00,False,True,1514609,41.9,8090,255,100.0,0,0,0.0
2026-01-16 00:26:00,False,True,1514610,42.3,8090,255,100.0,0,1,21.71
2026-01-16 00:27:00,False,True,1514610,42.0,8090,255,100.0,0,0,0.0
2026-01-16 00:28:00,True,False,1514611,40.7,8090,255,100.0,0,1,22.14
2026-01-16 00:29:00,True,False,1514611,40.9,8090,255,100.0,0,0,0.0
2026-01-16 00:30:00,False,True,1514612,38.8,8090,255,100.0,0,1,22.06
2026-01-16 00:31:00,False,True,1514613,38.8,8090,255,100.0,0,1,22.1
2026-01-16 00:32:00,False,True,1514614,38.5,8090,255,100.0,0,1,22.01
2026-01-16 00:33:00,False,True,1514614,38.6,8090,255,100.0,0,0,0.0
2026-01-16 00:34:00,False,True,1514615,38.6,8090,255,100.0,0,1,22.24
2026-01-16 00:35:00,False,True,1514615,35.7,8090,255,100.0,0,0,0.0
2026-01-16 00:36:00,False,True,1514615,35.4,8090,255,100.0,0,0,0.0
2026-01-16 00:37:00,False,True,1514616,34.4,8090,255,100.0,0,1,22.22
2026-01-16 00:38:00,False,True,1514616,34.4,8090,255,100.0,0,0,0.0
2026-01-16 00:39:00,False,True,1514617,35.4,8090,255,100.0,0,1,22.49
2026-01-16 00:40:00,False,True,1514617,36.4,8090,255,100.0,0,0,0.0
2026-01-16 00:41:00,True,False,1514617,37.2,8090,255,100.0,0,0,0.0
2026-01-16 00:42:00,False,True,1514618,36.2,8090,255,100.0,0,1,22.27
2026-01-16 00:43:00,False,True,1514619,35.5,8090,255,100.0,0,1,22.02
2026-01-16 00:44:00,False,True,1514619,33.6,8090,255,100.0,0,0,0.0
2026-01-16 00:45:00,True,False,1514619,34.8,8090,255,100.0,0,0,0.0
2026-01-16 00:46:00,False,True,1514620,34.6,8090,255,100.0,0,1,22.05
2026-01-16 00:47:00,False,True,1514620,32.1,8090,255,100.0,0,0,0.0
2026-01-16 00:48:00,True,False,1514621,33.4,8090,255,100.0,0,1,22.11
2026-01-16 00:49:00,True,False,1514622,32.8,8090,255,100.0,0,1,22.21
2026-01-16 00:50:00,False,True,1514623,33.2,8090,255,100.0,0,1,22.08
2026-01-16 00:51:00,True,False,1514623,32.4,8090,255,100.0,0,0,0.0
2026-01-16 00:52:00,False,True,1514624,33.7,8090,255,100.0,0,1,22.15
2026-01-16 00:53:00,True,False,1514624,33.4,8090,255,100.0,0,0,0.0
2026-01-16 00:54:00,False,True,1514625,33.5,8090,255,100.0,0,1,21.88
2026-01-16 00:55:00,False,True,1514626,32.9,8090,255,100.0,0,1,21.61
2026-01-16 00:56:00,False,True,1514626,33.6,8090,255,100.0,0,0,0.0
2026-01-16 00:57:00,False,True,1514627,33.1,8090,255,100.0,0,1,21.4
2026-01-16 00:58:00,False,True,1514627,31.8,8090,255,100.0,0,0,0.0
2026-01-16 00:59:00,False,True,1514628,30.3,8090,255,100.0,0,1,21.95
2026-01-16 01:00:00,False,True,1514629,30.9,8090,255,100.0,0,1,21.72
2026-01-16 01:01:00,True,False,1514630,29.4,8090,255,100.0,0,1,22.01
2026-01-16 01:02:00,False,True,1514630,29.2,8090,255,100.0,0,0,0.0
2026-01-16 01:03:00,True,False,1514631,28.9,8090,255,100.0,0,1,21.72
2026-01-16 01:04:00,False,True,1514632,30.5,8090,255,100.0,0,1,21.59
2026-01-16 01:05:00,False,True,1514632,33.3,8090,255,100.0,0,0,0.0
2026-01-16 01:06:00,False,True,1514633,33.9,8090,255,100.0,0,1,21.15
2026-01-16 01:07:00,False,True,1514633,35.3,8090,255,100.0,0,0,0.0
2026-01-16 01:08:00,False,True,1514634,36.4,8090,255,100.0,0,1,21.76
2026-01-16 01:09:00,False,True,1514634,37.0,8090,255,100.0,0,0,0.0
2026-01-16 01:10:00,False,True,1514634,37.8,8090,255,100.0,0,0,0.0
2026-01-16 01:11:00,True,False,1514635,36.1,8090,255,100.0,0,1,21.7
2026-01-16 01:12:00,False,True,1514636,36.2,8090,255,100.0,0,1,21.86
2026-01-16 01:13:00,True,False,1514637,35.4,8090,255,100.0,0,1,21.89
2026-01-16 01:14:00,False,True,1514637,36.1,8090,255,100.0,0,0,0.0
2026-01-16 01:15:00,False,True,1514638,38.4,8090,255,100.0,0,1,22.32
2026-01-16 01:16:00,False,True,1514638,37.4,8090,255,100.0,0,0,0.0
2026-01-16 01:17:00,False,True,1514639,37.7,8090,255,100.0,0,1,21.89
2026-01-16 01:18:00,False,True,1514640,38.1,8090,255,100.0,0,1,21.76
2026-01-16 01:19:00,True,False,1514641,37.2,8090,255,100.0,0,1,21.99
2026-01-16 01:20:00,False,True,1514642,36.0,8090,255,100.0,0,1,22.1
2026-01-16 01:21:00,False,True,1514643,34.9,8090,255,100.0,0,1,21.85
2026-01-16 01:22:00,False,True,1514644,34.0,8090,255,100.0,0,1,21.64
2026-01-16 01:23:00,False,True,1514645,33.0,8090,255,100.0,0,1,21.52
2026-01-16 01:24:00,False,True,1514646,34.2,8090,255,100.0,0,1,21.88
2026-01-16 01:25:00,False,True,1514647,34.1,8090,255,100.0,0,1,21.74
2026-01-16 01:26:00,False,True,1514647,32.8,8090,255,100.0,0,0,0.0
2026-01-16 01:27:00,False,True,1514648,34.3,8090,255,100.0,0,1,22.09
2026-01-16 01:28:00,False,True,1514648,34.8,8090,255,100.0,0,0,0.0
2026-01-16 01:29:00,True,False,1514649,34.2,8090,255,100.0,0,1,22.2
2026-01-16 01:30:00,True,False,1514649,36.5,8090,255,100.0,0,0,0.0
2026-01-16 01:31:00,False,True,1514650,39.4,8090,255,100.0,0,1,22.07
2026-01-16 01:32:00,False,True,1514651,41.5,8090,255,100.0,0,1,22.26
2026-01-16 01:33:00,True,False,1514652,41.4,8090,255,100.0,0,1,22.34
2026-01-16 01:34:00,False,True,1514652,42.5,8090,255,100.0,0,0,0.0
2026-01-16 01:35:00,False,True,1514653,42.0,8090,255,100.0,0,1,22.0
2026-01-16 01:36:00,False,True,1514653,41.8,8090,255,100.0,0,0,0.0
2026-01-16 01:37:00,False,True,1514653,39.3,8090,255,100.0,0,0,0.0
2026-01-16 01:38:00,False,True,1514653,39.7,8090,255,100.0,0,0,0.0
2026-01-16 01:39:00,True,False,1514653,40.8,8090,255,100.0,0,0,0.0
2026-01-16 01:40:00,False,True,1514654,42.5,8090,255,100.0,0,1,22.07
2026-01-16 01:41:00,False,True,1514655,39.8,8090,255,100.0,0,1,22.15
2026-01-16 01:42:00,False,True,1514655,39.7,8090,255,100.0,0,0,0.0
2026-01-16 01:43:00,False,True,1514656,40.0,8090,255,100.0,0,1,22.44
2026-01-16 01:44:00,True,False,1514657,40.1,8090,255,100.0,0,1,22.51
2026-01-16 01:45:00,True,False,1514658,39.1,8090,255,100.0,0,1,22.29
2026-01-16 01:46:00,False,True,1514658,39.1,8090,255,100.0,0,0,0.0
2026-01-16 01:47:00,False,True,1514659,38.3,8090,255,100.0,0,1,22.29
2026-01-16 01:48:00,False,True,1514660,39.2,8090,255,100.0,0,1,22.32
2026-01-16 01:49:00,False,True,1514660,41.3,8090,255,100.0,0,0,0.0
2026-01-16 01:50:00,True,False,1514661,41.7,8090,255,100.0,0,1,22.21
2026-01-16 01:51:00,True,False,1514661,40.2,8090,255,100.0,0,0,0.0
2026-01-16 01:52:00,False,True,1514662,38.6,8090,255,100.0,0,1,22.31
2026-01-16 01:53:00,False,True,1514662,39.2,8090,255,100.0,0,0,0.0
2026-01-16 01:54:00,True,False,1514663,37.5,8090,255,100.0,0,1,22.45
2026-01-16 01:55:00,True,False,1514664,36.6,8090,255,100.0,0,1,22.22
2026-01-16 01:56:00,False,True,1514665,35.2,8090,255,100.0,0,1,21.84
2026-01-16 01:57:00,False,True,1514666,37.0,8090,255,100.0,0,1,21.95
2026-01-16 01:58:00,False,True,1514667,36.2,8090,255,100.0,0,1,21.57
2026-01-16 01:59:00,False,True,1514668,36.7,8090,255,100.0,0,1,21.27
2026-01-16 02:00:00,True,False,1514669,37.5,8090,255,100.0,0,1,21.23
2026-01-16 02:01:00,False,True,1514670,37.1,8090,255,100.0,0,1,21.35
2026-01-16 02:02:00,False,True,1514670,36.1,8090,255,100.0,0,0,0.0
2026-01-16 02:03:00,False,True,1514671,35.6,8090,255,100.0,0,1,21.38
2026-01-16 02:04:00,False,True,1514672,34.3,8090,255,100.0,0,1,21.32
2026-01-16 02:05:00,False,True,1514673,35.0,8090,255,100.0,0,1,21.22
2026-01-16 02:06:00,False,True,1514674,34.5,8090,255,100.0,0,1,21.33
2026-01-16 02:07:00,False,True,1514675,33.3,8090,255,100.0,0,1,21.39
2026-01-16 02:08:00,False,True,1514675,33.3,8090,255,100.0,0,0,0.0
2026-01-16 02:09:00,False,True,1514676,34.6,8090,255,100.0,0,1,21.15
2026-01-16 02:10:00,False,True,1514676,35.2,8090,255,100.0,0,0,0.0
2026-01-16 02:11:00,False,True,1514677,34.9,8090,255,100.0,0,1,21.15
2026-01-16 02:12:00,False,True,1514678,34.2,8090,255,100.0,0,1,21.43
2026-01-16 02:13:00,False,True,1514679,35.5,8090,255,100.0,0,1,21.46
2026-01-16 02:14:00,False,True,1514679,37.7,8090,255,100.0,0,0,0.0
2026-01-16 02:15:00,False,True,1514679,37.9,8090,255,100.0,0,0,0.0
2026-01-16 02:16:00,True,False,1514680,37.1,8090,255,100.0,0,1,21.57
2026-01-16 02:17:00,False,True,1514680,36.8,8090,255,100.0,0,0,0.0
2026-01-16 02:18:00,False,True,1514681,36.2,8090,255,100.0,0,1,21.42
2026-01-16 02:19:00,False,True,1514682,33.0,8090,255,100.0,0,1,21.6
2026-01-16 02:20:00,False,True,1514683,31.2,8090,255,100.0,0,1,21.37
2026-01-16 02:21:00,True,False,1514684,30.5,8090,255,100.0,0,1,21.49
2026-01-16 02:22:00,False,True,1514684,29.0,8090,255,100.0,0,0,0.0
2026-01-16 02:23:00,True,False,1514684,28.1,8090,255,100.0,0,0,0.0
2026-01-16 02:24:00,False,True,1514685,28.5,8090,255,100.0,0,1,21.83
2026-01-16 02:25:00,False,True,1514686,30.4,8090,255,100.0,0,1,21.68
2026-01-16 02:26:00,True,False,1514687,31.0,8090,255,100.0,0,1,21.77
2026-01-16 02:27:00,False,True,1514688,34.1,8090,255,100.0,0,1,21.72
2026-01-16 02:28:00,False,True,1514689,34.1,8090,255,100.0,0,1,21.42
2026-01-16 02:29:00,True,False,1514690,32.4,8090,255,100.0,0,1,21.49
2026-01-16 02:30:00,True,False,1514691,30.7,8090,255,100.0,0,1,21.23
2026-01-16 02:31:00,False,True,1514691,30.9,8090,255,100.0,0,0,0.0
2026-01-16 02:32:00,False,True,1514691,29.4,8090,255,100.0,0,0,0.0
2026-01-16 02:33:00,False,True,1514692,29.5,8090,255,100.0,0,1,22.01
2026-01-16 02:34:00,False,True,1514693,29.3,8090,255,100.0,0,1,21.76
2026-01-16 02:35:00,False,True,1514694,28.5,8090,255,100.0,0,1,21.89
2026-01-16 02:36:00,False,True,1514695,30.8,8090,255,100.0,0,1,22.0
2026-01-16 02:37:00,False,True,1514696,32.9,8090,255,100.0,0,1,21.84
2026-01-16 02:38:00,False,True,1514696,30.1,8090,255,100.0,0,0,0.0
2026-01-16 02:39:00,False,True,1514696,30.9,8090,255,100.0,0,0,0.0
2026-01-16 02:40:00,True,False,1514697,27.5,8090,255,100.0,0,1,21.83
2026-01-16 02:41:00,False,True,1514697,26.8,8090,255,100.0,0,0,0.0
2026-01-16 02:42:00,False,True,1514698,26.6,8090,255,100.0,0,1,21.84
2026-01-16 02:43:00,True,False,1514699,26.3,8090,255,100.0,0,1,22.01
2026-01-16 02:44:00,False,True,1514700,27.1,8090,255,100.0,0,1,22.08
2026-01-16 02:45:00,True,False,1514701,25.3,8090,255,100.0,0,1,21.78
2026-01-16 02:46:00,True,False,1514701,25.1,8090,255,100.0,0,0,0.0
2026-01-16 02:47:00,False,True,1514702,26.1,8090,255,100.0,0,1,21.48
2026-01-16 02:48:00,False,True,1514703,27.2,8090,255,100.0,0,1,21.4
2026-01-16 02:49:00,False,True,1514703,27.8,8090,255,100.0,0,0,0.0
2026-01-16 02:50:00,False,True,1514704,26.4,8090,255,100.0,0,1,21.61
2026-01-16 02:51:00,False,True,1514704,27.3,8090,231,90.6,0,0,0.0
2026-01-16 02:52:00,False,True,1514704,27.6,8090,230,90.2,0,0,0.0
2026-01-16 02:53:00,False,True,1514704,27.6,8090,255,100.0,0,0,0.0
2026-01-16 02:54:00,False,True,1514705,29.9,8090,255,100.0,0,1,21.84
2026-01-16 02:55:00,False,True,1514705,29.2,8090,255,100.0,0,0,0.0
2026-01-16 02:56:00,False,True,1514705,28.6,8090,255,100.0,0,0,0.0
2026-01-16 02:57:00,False,True,1514705,29.3,8090,255,100.0,0,0,0.0
2026-01-16 02:58:00,False,True,1514706,29.0,8090,255,100.0,0,1,22.0
2026-01-16 02:59:00,False,True,1514707,30.2,8090,255,100.0,0,1,22.11
2026-01-16 03:00:00,False,True,1514708,31.2,8090,255,100.0,0,1,22.31
2026-01-16 03:01:00,True,False,1514709,32.1,8090,255,100.0,0,1,22.45
2026-01-16 03:02:00,False,True,1514710,33.7,8090,255,100.0,0,1,22.51
2026-01-16 03:03:00,True,False,1514711,33.7,8090,255,100.0,0,1,22.53
2026-01-16 03:04:00,False,True,1514712,33.7,8090,255,100.0,0,1,22.23
2026-01-16 03:05:00,True,False,1514713,33.6,8090,255,100.0,0,1,22.43
2026-01-16 03:06:00,False,True,1514714,32.5,8090,255,100.0,0,1,22.03
2026-01-16 03:07:00,True,False,1514715,31.0,8090,255,100.0,0,1,21.8
2026-01-16 03:08:00,False,True,1514716,30.9,8090,255,100.0,0,1,22.07
2026-01-16 03:09:00,True,False,1514717,32.4,8090,255,100.0,0,1,22.3
2026-01-16 03:10:00,True,False,1514717,32.1,8090,255,100.0,0,0,0.0
2026-01-16 03:11:00,False,True,1514718,31.1,8090,255,100.0,0,1,22.11
2026-01-16 03:12:00,False,True,1514719,29.3,8090,255,100.0,0,1,21.99
2026-01-16 03:13:00,False,True,1514720,29.9,8090,255,100.0,0,1,22.12
2026-01-16 03:14:00,True,False,1514721,30.2,8090,255,100.0,0,1,22.45
2026-01-16 03:15:00,False,True,1514721,29.7,8090,255,100.0,0,0,0.0
2026-01-16 03:16:00,False,True,1514721,30.4,8090,255,100.0,0,0,0.0
2026-01-16 03:17:00,False,True,1514722,28.3,8090,255,100.0,0,1,21.86
2026-01-16 03:18:00,False,True,1514723,28.3,8090,255,100.0,0,1,22.0
2026-01-16 03:19:00,False,True,1514724,25.7,8090,255,100.0,0,1,21.83
2026-01-16 03:20:00,True,False,1514724,27.0,8090,255,100.0,0,0,0.0
2026-01-16 03:21:00,False,True,1514725,25.4,8090,255,100.0,0,1,21.29
2026-01-16 03:22:00,False,True,1514726,25.5,8090,255,100.0,0,1,21.54
2026-01-16 03:23:00,True,False,1514726,26.6,8090,255,100.0,0,0,0.0
2026-01-16 03:24:00,False,True,1514727,29.3,8090,255,100.0,0,1,21.45
2026-01-16 03:25:00,True,False,1514728,29.4,8090,255,100.0,0,1,21.5
2026-01-16 03:26:00,True,False,1514729,28.9,8090,255,100.0,0,1,21.43
2026-01-16 03:27:00,False,True,1514730,28.8,8090,255,100.0,0,1,21.31
2026-01-16 03:28:00,False,True,1514731,29.1,8090,255,100.0,0,1,21.22
2026-01-16 03:29:00,False,True,1514732,29.1,8090,255,100.0,0,1,21.16
2026-01-16 03:30:00,False,True,1514733,29.9,8090,255,100.0,0,1,21.26
2026-01-16 03:31:00,False,True,1514734,28.7,8090,255,100.0,0,1,21.46
2026-01-16 03:32:00,False,True,1514734,27.3,8090,255,100.0,0,0,0.0
2026-01-16 03:33:00,False,True,1514734,26.9,8090,255,100.0,0,0,0.0
2026-01-16 03:34:00,False,True,1514735,26.8,8090,255,100.0,0,1,21.68
2026-01-16 03:35:00,False,True,1514736,29.0,8090,255,100.0,0,1,21.41
2026-01-16 03:36:00,False,True,1514737,30.8,8090,255,100.0,0,1,21.13
2026-01-16 03:37:00,False,True,1514738,31.5,8090,255,100.0,0,1,21.08
2026-01-16 03:38:00,False,True,1514739,30.6,8090,255,100.0,0,1,21.49
2026-01-16 03:39:00,False,True,1514740,29.7,8090,255,100.0,0,1,21.4
2026-01-16 03:40:00,False,True,1514741,30.8,8090,255,100.0,0,1,21.61
2026-01-16 03:41:00,False,True,1514741,30.4,8090,255,100.0,0,0,0.0
2026-01-16 03:42:00,True,False,1514741,29.0,8090,255,100.0,0,0,0.0
2026-01-16 03:43:00,False,True,1514742,28.9,8090,255,100.0,0,1,22.0
2026-01-16 03:44:00,False,True,1514742,28.8,8090,255,100.0,0,0,0.0
2026-01-16 03:45:00,False,True,1514743,29.5,8090,255,100.0,0,1,22.04
2026-01-16 03:46:00,True,False,1514744,28.0,8090,255,100.0,0,1,21.74
2026-01-16 03:47:00,False,True,1514745,27.5,8090,255,100.0,0,1,21.96
2026-01-16 03:48:00,False,True,1514746,28.2,8090,255,100.0,0,1,21.67
2026-01-16 03:49:00,True,False,1514747,28.8,8090,255,100.0,0,1,21.55
2026-01-16 03:50:00,False,True,1514747,29.5,8090,255,100.0,0,0,0.0
2026-01-16 03:51:00,False,True,1514748,29.5,8090,255,100.0,0,1,21.97
2026-01-16 03:52:00,False,True,1514749,28.1,8090,255,100.0,0,1,22.2
2026-01-16 03:53:00,False,True,1514750,27.7,8090,255,100.0,0,1,21.84
2026-01-16 03:54:00,False,True,1514751,29.7,8090,255,100.0,0,1,21.98
2026-01-16 03:55:00,False,True,1514752,30.4,8090,255,100.0,0,1,22.06
2026-01-16 03:56:00,False,True,1514753,30.8,8090,255,100.0,0,1,21.97
2026-01-16 03:57:00,True,False,1514753,32.2,8090,255,100.0,0,0,0.0
2026-01-16 03:58:00,False,True,1514754,33.6,8090,255,100.0,0,1,21.62
2026-01-16 03:59:00,False,True,1514755,34.4,8090,255,100.0,0,1,22.0
2026-01-16 04:00:00,False,True,1514756,33.5,8091,255,100.0,0,1,22.03
2026-01-16 04:01:00,False,True,1514756,34.9,8091,255,100.0,0,0,0.0
2026-01-16 04:02:00,False,True,1514757,34.1,8091,255,100.0,0,1,21.78
2026-01-16 04:03:00,True,False,1514757,33.3,8091,255,100.0,0,0,0.0
2026-01-16 04:04:00,False,True,1514757,34.8,8091,255,100.0,0,0,0.0
2026-01-16 04:05:00,False,True,1514758,35.3,8091,255,100.0,0,1,21.29
2026-01-16 04:06:00,True,False,1514758,33.2,8091,255,100.0,0,0,0.0
2026-01-16 04:07:00,False,True,1514758,33.0,8091,255,100.0,0,0,0.0
2026-01-16 04:08:00,False,True,1514759,32.6,8091,255,100.0,0,1,21.3
2026-01-16 04:09:00,True,False,1514760,33.1,8091,255,100.0,0,1,21.23
2026-01-16 04:10:00,False,True,1514761,34.2,8091,255,100.0,0,1,21.02
2026-01-16 04:11:00,False,True,1514762,35.3,8091,255,100.0,0,1,21.07
2026-01-16 04:12:00,False,True,1514763,36.5,8091,255,100.0,0,1,21.26
2026-01-16 04:13:00,True,False,1514764,34.3,8091,255,100.0,0,1,21.23
2026-01-16 04:14:00,False,True,1514765,33.9,8091,255,100.0,0,1,21.38
2026-01-16 04:15:00,False,True,1514766,33.1,8091,255,100.0,0,1,21.35
2026-01-16 04:16:00,False,True,1514766,33.2,8091,255,100.0,0,0,0.0
2026-01-16 04:17:00,False,True,1514766,34.8,8091,255,100.0,0,0,0.0
2026-01-16 04:18:00,True,False,1514767,35.4,8091,255,100.0,0,1,21.43
2026-01-16 04:19:00,True,False,1514768,37.2,8091,255,100.0,0,1,21.41
2026-01-16 04:20:00,False,True,1514769,37.0,8091,255,100.0,0,1,21.11
2026-01-16 04:21:00,False,True,1514770,37.2,8091,255,100.0,0,1,21.33
2026-01-16 04:22:00,False,True,1514771,37.3,8091,255,100.0,0,1,21.4
2026-01-16 04:23:00,False,True,1514771,37.7,8091,255,100.0,0,0,0.0
2026-01-16 04:24:00,False,True,1514771,37.6,8091,255,100.0,0,0,0.0
2026-01-16 04:25:00,False,True,1514772,36.2,8091,255,100.0,0,1,21.86
2026-01-16 04:26:00,False,True,1514772,36.8,8091,255,100.0,0,0,0.0
2026-01-16 04:27:00,False,True,1514773,37.4,8091,255,100.0,0,1,21.32
2026-01-16 04:28:00,False,True,1514774,37.6,8091,255,100.0,0,1,21.15
2026-01-16 04:29:00,False,True,1514775,38.7,8091,255,100.0,0,1,21.36
2026-01-16 04:30:00,False,True,1514776,38.4,8091,255,100.0,0,1,21.31
2026-01-16 04:31:00,True,False,1514776,38.9,8091,255,100.0,0,0,0.0
2026-01-16 04:32:00,False,True,1514776,39.6,8091,255,100.0,0,0,0.0
2026-01-16 04:33:00,False,True,1514777,39.6,8091,255,100.0,0,1,21.66
2026-01-16 04:34:00,False,True,1514778,39.3,8091,255,100.0,0,1,21.79
2026-01-16 04:35:00,False,True,1514779,40.3,8091,255,100.0,0,1,21.99
2026-01-16 04:36:00,False,True,1514780,41.3,8091,255,100.0,0,1,22.06
2026-01-16 04:37:00,False,True,1514781,43.0,8091,255,100.0,0,1,22.22
2026-01-16 04:38:00,False,True,1514782,43.3,8091,255,100.0,0,1,22.3
2026-01-16 04:39:00,False,True,1514783,42.2,8091,255,100.0,0,1,22.29
2026-01-16 04:40:00,False,True,1514783,41.9,8091,255,100.0,0,0,0.0
2026-01-16 04:41:00,True,False,1514784,39.8,8091,255,100.0,0,1,22.6
2026-01-16 04:42:00,False,True,1514785,39.7,8091,255,100.0,0,1,22.53
2026-01-16 04:43:00,False,True,1514785,38.8,8091,255,100.0,0,0,0.0
2026-01-16 04:44:00,False,True,1514786,37.9,8091,255,100.0,0,1,22.77
2026-01-16 04:45:00,False,True,1514787,38.9,8091,255,100.0,0,1,22.34
2026-01-16 04:46:00,False,True,1514787,38.6,8091,255,100.0,0,0,0.0
2026-01-16 04:47:00,True,False,1514788,38.2,8091,255,100.0,0,1,22.05
2026-01-16 04:48:00,True,False,1514789,38.8,8091,255,100.0,0,1,22.11
2026-01-16 04:49:00,False,True,1514789,39.1,8091,255,100.0,0,0,0.0
2026-01-16 04:50:00,False,True,1514790,40.3,8091,255,100.0,0,1,21.34
2026-01-16 04:51:00,False,True,1514791,40.4,8091,255,100.0,0,1,21.62
2026-01-16 04:52:00,False,True,1514791,39.3,8091,255,100.0,0,0,0.0
2026-01-16 04:53:00,False,True,1514792,41.9,8091,255,100.0,0,1,21.5
2026-01-16 04:54:00,False,True,1514793,40.7,8091,255,100.0,0,1,21.6
2026-01-16 04:55:00,False,True,1514793,42.4,8091,255,100.0,0,0,0.0
2026-01-16 04:56:00,False,True,1514794,40.7,8091,255,100.0,0,1,21.7
2026-01-16 04:57:00,False,True,1514795,39.9,8091,255,100.0,0,1,21.98
2026-01-16 04:58:00,True,False,1514795,40.6,8091,255,100.0,0,0,0.0
2026-01-16 04:59:00,False,True,1514796,40.0,8091,255,100.0,0,1,21.85
2026-01-16 05:00:00,False,True,1514797,42.3,8091,255,100.0,0,1,21.85
2026-01-16 05:01:00,False,True,1514798,42.5,8091,255,100.0,0,1,21.9
2026-01-16 05:02:00,False,True,1514799,42.8,8091,255,100.0,0,1,22.25
2026-01-16 05:03:00,False,True,1514800,41.8,8091,255,100.0,0,1,22.21
