Timestamp,voltage_v_ln_avg,voltage_v_ll_avg,voltage_v_l1_n,voltage_v_l2_n,voltage_v_l3_n,current_a_avg,current_a_l1,current_a_l2,current_a_l3,current_a_neutral,active_power_kw_total,active_power_kw_l1,active_power_kw_l2,active_power_kw_l3,apparent_power_kva_total,reactive_power_kvar_total,power_factor_avg,power_factor_l1,power_factor_l2,power_factor_l3,frequency_hz,voltage_thd_percent,current_thd_percent,active_energy_kwh,apparent_energy_kvah,rolling_kva_15min,md_proximity_percent
2026-01-18 01:20:00,239.8,415.33,239.02,238.25,242.12,187.03,179.77,179.78,201.54,0.0,125.74,41.26,40.62,43.87,134.54,47.84,0.935,0.935,0.935,0.935,49.94,3.81,11.78,161100.39,169155.41,131.38,87.59
2026-01-18 01:21:00,239.3,414.47,236.92,235.84,245.16,147.23,146.74,148.9,146.05,0.46,100.12,32.9,33.66,33.56,105.69,33.88,0.947,0.947,0.947,0.947,49.94,3.59,10.65,161100.81,169155.85,103.97,69.31
2026-01-18 01:22:00,239.57,414.94,237.56,238.89,242.27,147.84,149.04,153.98,140.49,0.71,100.89,34.95,35.41,30.53,106.25,33.31,0.95,0.95,0.95,0.95,49.95,3.18,10.96,161101.23,169156.29,106.83,71.22
2026-01-18 01:23:00,239.95,415.59,240.48,239.88,239.48,186.9,203.68,200.08,156.95,0.42,128.31,45.87,44.83,37.61,134.53,40.45,0.954,0.954,0.954,0.954,49.95,3.82,12.26,161101.76,169156.85,137.63,91.75
2026-01-18 01:24:00,239.65,415.07,237.82,239.4,241.72,145.56,151.81,151.13,133.74,0.1,100.1,34.01,33.38,32.72,104.64,30.48,0.957,0.957,0.957,0.957,49.95,3.29,11.13,161102.18,169157.29,104.96,69.97
2026-01-18 01:25:00,240.02,415.72,237.52,237.77,244.78,145.54,149.39,152.93,134.3,0.51,99.72,34.05,33.35,32.33,104.79,32.23,0.952,0.952,0.952,0.952,49.96,3.43,11.57,161102.59,169157.72,103.06,68.71
2026-01-18 01:26:00,239.92,415.54,240.47,239.74,239.56,186.71,185.27,180.32,194.54,1.03,126.99,42.5,41.55,42.93,134.38,43.95,0.945,0.945,0.945,0.945,50.0,3.74,12.94,161103.12,169158.28,128.38,85.59
2026-01-18 01:27:00,239.86,415.43,240.97,241.78,236.82,149.77,151.3,147.23,150.77,0.93,102.39,33.89,33.74,34.76,107.76,33.58,0.95,0.95,0.95,0.95,50.0,3.76,11.4,161103.55,169158.73,100.46,66.97
2026-01-18 01:28:00,239.82,415.38,244.33,245.15,230.0,150.82,153.01,157.06,142.41,0.77,103.18,36.06,36.13,31.0,108.51,33.57,0.951,0.951,0.951,0.951,49.96,3.7,11.38,161103.98,169159.18,101.88,67.92
2026-01-18 01:29:00,239.21,414.31,243.36,242.21,232.06,190.93,199.37,193.87,179.55,1.21,130.45,44.57,42.85,43.03,137.01,41.88,0.952,0.952,0.952,0.952,49.96,4.06,12.24,161104.52,169159.75,131.56,87.7
2026-01-18 01:30:00,239.62,415.03,243.71,243.1,232.06,152.35,153.34,155.43,148.27,0.51,103.59,35.13,34.84,33.62,109.51,35.52,0.946,0.946,0.946,0.946,49.92,3.76,10.7,161104.95,169160.2,103.09,68.73
2026-01-18 01:31:00,239.98,415.65,242.33,243.55,234.08,150.57,154.17,152.52,145.01,0.4,102.49,34.19,35.19,33.12,108.4,35.29,0.946,0.946,0.946,0.946,49.93,3.53,10.3,161105.38,169160.65,99.31,66.2
2026-01-18 01:32:00,239.99,415.67,244.45,242.74,232.79,190.16,201.08,198.84,170.57,0.38,129.64,45.45,44.29,39.89,136.9,44.01,0.947,0.947,0.947,0.947,49.95,3.68,11.54,161105.92,169161.22,125.55,83.7
2026-01-18 01:33:00,239.96,415.61,242.95,243.45,233.49,151.61,153.05,152.14,149.65,0.2,103.22,35.48,35.76,31.98,109.13,35.45,0.946,0.946,0.946,0.946,49.96,3.35,10.19,161106.35,169161.67,98.72,65.82
2026-01-18 01:34:00,239.94,415.58,242.19,241.02,236.62,151.31,155.78,148.91,149.23,1.56,102.69,32.74,33.1,36.84,108.91,36.28,0.943,0.943,0.943,0.943,49.97,3.09,10.03,161106.78,169162.12,97.07,64.71
2026-01-18 01:35:00,239.52,414.84,242.05,240.81,235.69,151.77,151.54,152.0,151.77,0.06,102.45,33.26,34.04,35.15,109.05,37.35,0.94,0.94,0.94,0.94,50.0,3.08,10.72,161107.21,169162.57,100.85,67.23
2026-01-18 01:36:00,239.21,414.31,240.76,239.83,237.03,151.84,149.49,154.41,151.61,1.19,102.62,33.65,33.46,35.52,108.95,36.6,0.942,0.942,0.942,0.942,49.97,2.92,10.17,161107.63,169163.02,100.19,66.79
2026-01-18 01:37:00,239.07,414.07,237.66,236.98,242.57,191.96,185.45,187.14,203.3,0.24,128.86,40.06,41.1,47.7,137.67,48.44,0.936,0.936,0.936,0.936,49.96,3.27,11.2,161108.17,169163.58,130.77,87.18
2026-01-18 01:38:00,239.19,414.28,236.68,237.2,243.69,152.66,151.83,150.3,155.84,0.17,102.96,34.05,33.83,35.08,109.54,37.39,0.94,0.94,0.94,0.94,49.99,2.82,9.87,161108.6,169164.03,106.1,70.73
2026-01-18 01:39:00,238.89,413.76,236.91,237.27,242.49,152.78,153.27,151.96,153.11,0.32,103.78,33.2,35.01,35.57,109.49,34.9,0.948,0.948,0.948,0.948,50.02,3.33,10.24,161109.03,169164.48,106.28,70.86
2026-01-18 01:40:00,238.78,413.57,238.49,237.57,240.29,194.94,198.49,198.37,187.96,0.02,132.31,45.27,44.15,42.89,139.63,44.63,0.948,0.948,0.948,0.948,49.98,3.86,10.97,161109.58,169165.06,134.41,89.61
2026-01-18 01:41:00,239.62,415.02,237.29,237.83,243.72,154.54,154.68,155.91,153.02,0.23,104.94,34.37,33.82,36.75,111.08,36.42,0.945,0.945,0.945,0.945,49.97,3.31,9.48,161110.02,169165.52,106.18,70.79
2026-01-18 01:42:00,239.94,415.58,237.55,236.63,245.64,288.8,290.57,291.92,283.9,0.32,164.32,53.27,51.51,59.54,207.87,127.31,0.79,0.79,0.79,0.79,50.0,4.37,12.88,161110.71,169166.24,201.85,134.56
2026-01-18 01:43:00,240.33,416.25,238.22,238.0,244.76,150.56,147.17,151.91,152.61,0.74,102.59,33.51,35.32,33.76,108.55,35.45,0.945,0.945,0.945,0.945,50.0,3.31,10.1,161111.13,169166.69,104.83,69.88
2026-01-18 01:44:00,240.34,416.27,240.08,238.13,242.81,190.06,193.76,191.36,185.04,0.35,130.85,43.98,44.95,41.91,137.03,40.69,0.955,0.955,0.955,0.955,50.01,4.08,11.38,161111.68,169167.26,135.3,90.2
2026-01-18 01:45:00,240.25,416.12,237.4,238.93,244.43,149.88,155.58,152.56,141.5,0.37,103.34,34.81,35.67,32.87,108.02,31.44,0.957,0.957,0.957,0.957,49.98,3.55,10.52,161112.11,169167.71,109.37,72.91
2026-01-18 01:46:00,240.18,416.0,239.28,237.05,244.22,148.45,154.14,150.39,140.84,0.9,102.27,34.64,34.32,33.31,106.96,31.34,0.956,0.956,0.956,0.956,49.99,3.42,10.19,161112.54,169168.16,107.44,71.63
2026-01-18 01:47:00,240.15,415.95,238.54,237.27,244.65,186.97,185.71,188.26,186.95,0.59,127.06,41.58,43.63,41.85,134.7,44.72,0.943,0.943,0.943,0.943,50.0,3.9,11.49,161113.06,169168.72,136.04,90.69
2026-01-18 01:48:00,239.97,415.63,238.23,238.27,243.41,147.18,147.62,142.68,151.23,0.74,101.06,32.94,33.36,34.75,105.95,31.82,0.954,0.954,0.954,0.954,49.99,3.68,10.18,161113.49,169169.16,108.09,72.06
2026-01-18 01:49:00,240.18,415.98,239.23,238.1,243.2,146.64,144.52,143.56,151.84,0.17,100.74,33.29,34.55,32.89,105.65,31.86,0.953,0.953,0.953,0.953,49.99,3.59,9.51,161113.91,169169.6,107.01,71.34
2026-01-18 01:50:00,240.4,416.37,239.07,238.16,243.97,186.8,190.52,192.27,177.63,0.42,127.67,44.32,43.39,39.96,134.72,43.01,0.948,0.948,0.948,0.948,49.98,3.8,10.39,161114.44,169170.16,138.65,92.43
2026-01-18 01:51:00,240.2,416.02,237.2,237.75,245.65,148.73,146.61,149.21,150.38,0.55,101.4,33.0,33.72,34.67,107.17,34.7,0.946,0.946,0.946,0.946,49.99,3.35,9.17,161114.86,169170.6,114.45,76.3
2026-01-18 01:52:00,240.16,415.96,234.63,236.67,249.17,147.89,149.91,153.36,140.4,0.83,100.43,35.48,36.28,28.67,106.54,35.58,0.943,0.943,0.943,0.943,50.02,3.22,9.23,161115.28,169171.04,114.57,76.38
2026-01-18 01:53:00,240.46,416.47,237.66,238.97,244.74,146.71,159.88,153.16,127.08,0.92,99.99,34.34,34.49,31.16,105.83,34.67,0.945,0.945,0.945,0.945,50.01,3.36,9.34,161115.69,169171.48,116.47,77.65
2026-01-18 01:54:00,240.41,416.39,239.59,239.63,242.01,146.02,148.58,148.49,141.0,0.01,99.02,33.4,34.18,31.45,105.31,35.83,0.94,0.94,0.94,0.94,49.98,3.12,8.84,161116.11,169171.91,114.49,76.33
2026-01-18 01:55:00,240.2,416.02,235.93,236.39,248.28,188.36,192.39,191.22,181.47,0.19,127.2,44.13,45.18,37.9,135.72,47.33,0.937,0.937,0.937,0.937,50.0,3.19,9.51,161116.64,169172.47,146.22,97.48
2026-01-18 01:56:00,240.09,415.83,237.45,237.14,245.66,146.15,155.31,151.49,131.64,0.72,97.97,34.19,33.74,30.04,105.26,38.49,0.931,0.931,0.931,0.931,49.99,2.78,9.0,161117.05,169172.9,117.93,78.62
2026-01-18 01:57:00,240.29,416.18,237.11,238.41,245.35,145.57,155.48,158.65,122.58,0.57,98.03,35.8,36.23,26.0,104.93,37.42,0.934,0.934,0.934,0.934,50.02,2.9,8.77,161117.45,169173.33,116.34,77.56
2026-01-18 01:58:00,240.0,415.68,239.4,238.15,242.44,145.3,160.17,156.87,118.85,0.82,97.56,34.37,33.29,29.9,104.61,37.75,0.933,0.933,0.933,0.933,50.03,3.1,8.72,161117.86,169173.75,114.51,76.34
2026-01-18 01:59:00,240.05,415.76,238.72,239.7,241.72,143.93,147.44,151.19,133.15,0.82,96.43,33.43,34.1,28.9,103.64,37.99,0.93,0.93,0.93,0.93,50.01,3.34,8.59,161118.26,169174.18,113.3,75.53
2026-01-18 02:00:00,240.12,415.88,239.19,238.17,242.99,182.49,196.25,188.07,163.15,1.53,121.91,41.81,41.56,38.54,131.45,49.16,0.927,0.927,0.927,0.927,50.04,3.87,10.85,161118.77,169174.71,140.96,93.97
2026-01-18 02:01:00,240.12,415.88,239.0,237.95,243.4,141.93,142.19,143.23,140.36,0.15,94.84,33.05,31.84,29.96,102.23,38.15,0.928,0.928,0.928,0.928,50.05,3.48,9.3,161119.17,169175.12,109.64,73.09
2026-01-18 02:02:00,240.05,415.77,238.27,237.58,244.3,182.26,182.1,181.07,183.6,0.25,121.04,40.4,41.24,39.4,131.25,50.75,0.922,0.922,0.922,0.922,50.02,4.18,11.03,161119.67,169175.65,140.09,93.39
2026-01-18 02:03:00,239.61,415.01,236.62,236.9,245.32,141.68,144.48,143.7,136.85,0.15,94.74,32.34,32.92,29.48,101.84,37.34,0.93,0.93,0.93,0.93,49.97,4.06,9.42,161120.06,169176.07,110.47,73.65
2026-01-18 02:04:00,239.71,415.17,237.75,237.16,244.21,141.87,148.76,143.41,133.43,0.81,95.92,31.71,31.5,32.71,102.01,34.74,0.94,0.94,0.94,0.94,49.95,3.99,9.72,161120.46,169176.49,110.01,73.34
2026-01-18 02:05:00,239.96,415.61,236.25,235.97,247.66,182.77,175.39,181.44,191.48,1.26,124.44,41.66,41.67,41.11,131.57,42.7,0.946,0.946,0.946,0.946,49.93,4.28,11.09,161120.98,169177.03,141.35,94.24
2026-01-18 02:06:00,240.24,416.1,237.98,238.73,244.01,144.85,147.52,148.63,138.39,0.11,97.98,32.96,32.64,32.38,104.39,36.01,0.939,0.939,0.939,0.939,49.95,3.45,9.39,161121.39,169177.46,112.18,74.79
2026-01-18 02:07:00,240.07,415.81,239.34,238.25,242.63,143.69,142.96,141.48,146.63,0.24,98.0,32.54,32.89,32.57,103.48,33.25,0.947,0.947,0.947,0.947,49.95,3.5,9.16,161121.8,169177.89,111.41,74.27
2026-01-18 02:08:00,240.44,416.44,236.93,235.18,249.21,181.26,179.61,179.0,185.19,0.14,124.16,41.05,41.62,41.48,130.74,40.95,0.95,0.95,0.95,0.95,49.92,3.77,10.47,161122.32,169178.43,135.7,90.46
2026-01-18 02:09:00,240.19,416.01,236.4,238.1,246.07,143.04,144.62,149.49,135.01,0.7,97.59,33.9,33.05,30.64,103.06,33.15,0.947,0.947,0.947,0.947,49.9,3.62,9.8,161122.72,169178.86,107.49,71.66
2026-01-18 02:10:00,239.98,415.65,239.72,237.85,242.38,182.68,186.58,194.65,166.83,1.56,123.46,44.33,44.28,34.85,131.52,45.33,0.939,0.939,0.939,0.939,49.89,3.73,10.55,161123.24,169179.4,135.81,90.54
2026-01-18 02:11:00,239.96,415.61,238.36,238.9,242.62,142.21,154.63,152.41,119.59,0.48,96.44,34.2,33.7,28.55,102.37,34.31,0.942,0.942,0.942,0.942,49.87,3.47,9.39,161123.64,169179.82,100.93,67.29
2026-01-18 02:12:00,239.67,415.1,239.5,239.28,240.22,181.35,189.43,187.27,167.37,0.51,123.08,42.15,42.8,38.12,130.39,43.04,0.944,0.944,0.944,0.944,49.87,3.87,10.56,161124.15,169180.36,126.93,84.62
2026-01-18 02:13:00,239.36,414.57,240.49,240.22,237.37,142.55,149.38,150.15,128.11,0.13,96.77,33.46,33.11,30.2,102.35,33.35,0.945,0.945,0.945,0.945,49.87,3.01,8.96,161124.56,169180.78,99.54,66.36
2026-01-18 02:14:00,239.24,414.36,240.04,240.72,236.96,141.83,145.95,145.88,133.66,0.01,96.61,32.41,32.13,32.07,101.79,32.06,0.949,0.949,0.949,0.949,49.89,3.15,9.51,161124.96,169181.21,98.99,65.99
2026-01-18 02:15:00,239.48,414.78,241.08,242.26,235.11,141.17,132.42,134.08,157.02,0.33,96.17,30.35,30.36,35.46,101.42,32.21,0.948,0.948,0.948,0.948,49.92,3.45,9.7,161125.36,169181.63,100.17,66.78
2026-01-18 02:16:00,239.27,414.42,241.98,241.26,234.58,181.15,171.38,174.9,197.17,0.37,121.92,39.36,39.12,43.44,130.02,45.17,0.938,0.938,0.938,0.938,49.92,3.62,11.64,161125.87,169182.16,129.66,86.44
2026-01-18 02:17:00,238.93,413.84,239.81,240.25,236.74,140.42,135.53,130.57,155.15,0.81,94.45,29.61,29.68,35.16,100.65,34.77,0.938,0.938,0.938,0.938,49.92,2.97,10.2,161126.26,169182.57,99.79,66.53
2026-01-18 02:18:00,239.36,414.57,239.36,239.85,238.87,179.41,173.42,183.45,181.34,1.46,120.82,40.81,40.06,39.95,128.82,44.68,0.938,0.938,0.938,0.938,49.93,3.51,11.53,161126.76,169183.1,127.59,85.06
2026-01-18 02:19:00,239.51,414.83,240.73,241.42,236.39,138.39,137.5,138.46,139.2,0.22,93.76,30.7,30.32,32.74,99.43,33.1,0.943,0.943,0.943,0.943,49.93,3.02,10.33,161127.15,169183.51,95.49,63.66
2026-01-18 02:20:00,239.55,414.91,240.92,239.11,238.63,180.53,176.11,176.26,189.22,0.03,123.22,39.08,38.63,45.51,129.73,40.58,0.95,0.95,0.95,0.95,49.93,3.23,11.68,161127.67,169184.05,127.05,84.7
2026-01-18 02:21:00,239.83,415.38,240.57,240.45,238.46,140.7,134.07,139.96,148.06,0.77,95.47,31.74,31.68,32.05,101.22,33.64,0.943,0.943,0.943,0.943,49.91,3.07,10.39,161128.07,169184.47,99.85,66.57
2026-01-18 02:22:00,239.97,415.63,241.87,241.83,236.22,142.57,143.0,143.25,141.46,0.03,96.19,32.56,32.83,30.79,102.63,35.8,0.937,0.937,0.937,0.937,49.94,3.36,10.72,161128.47,169184.89,103.69,69.13
2026-01-18 02:23:00,239.65,415.07,240.97,242.51,235.47,143.52,146.84,146.24,137.48,0.07,97.01,33.79,33.1,30.12,103.18,35.14,0.94,0.94,0.94,0.94,49.94,3.08,10.65,161128.87,169185.31,104.3,69.53
2026-01-18 02:24:00,239.77,415.28,242.91,243.91,232.49,142.85,147.72,149.99,130.83,0.53,96.57,32.0,31.35,33.21,102.75,35.1,0.94,0.94,0.94,0.94,49.94,3.16,9.83,161129.27,169185.74,102.15,68.1
2026-01-18 02:25:00,239.89,415.49,243.81,242.84,233.02,181.05,173.21,175.91,194.03,0.51,122.05,40.26,39.93,41.86,130.29,45.59,0.937,0.937,0.937,0.937,49.91,3.52,11.62,161129.78,169186.27,132.53,88.35
2026-01-18 02:26:00,240.19,416.01,244.49,244.3,231.77,145.82,147.18,150.14,140.14,0.43,97.75,32.35,33.02,32.38,105.07,38.52,0.93,0.93,0.93,0.93,49.92,2.91,10.05,161130.19,169186.7,107.73,71.82
2026-01-18 02:27:00,239.87,415.45,241.91,241.66,236.03,187.47,193.35,182.38,186.67,1.42,125.5,41.97,42.26,41.27,134.9,49.47,0.93,0.93,0.93,0.93,49.91,3.4,11.03,161130.71,169187.25,137.05,91.37
2026-01-18 02:28:00,239.93,415.56,242.34,242.31,235.14,148.58,147.74,152.19,145.79,0.58,99.2,32.66,32.02,34.52,106.94,39.94,0.928,0.928,0.928,0.928,49.9,3.13,9.36,161131.13,169187.68,110.73,73.82
2026-01-18 02:29:00,239.85,415.41,242.29,238.51,238.74,148.06,143.76,134.81,165.61,2.08,99.19,30.33,31.52,37.34,106.53,38.86,0.931,0.931,0.931,0.931,49.9,3.01,9.32,161131.54,169188.12,112.66,75.11
2026-01-18 02:30:00,239.99,415.66,240.2,240.77,239.0,188.21,176.72,171.05,216.88,0.9,125.95,38.68,38.66,48.62,135.5,49.96,0.93,0.93,0.93,0.93,49.86,3.15,10.67,161132.06,169188.67,138.42,92.28
2026-01-18 02:31:00,239.86,415.43,240.56,241.42,237.59,146.8,137.7,133.9,168.79,0.88,98.32,30.64,31.54,36.14,105.62,38.6,0.931,0.931,0.931,0.931,49.85,2.68,9.56,161132.47,169189.1,110.35,73.57
2026-01-18 02:32:00,240.16,415.96,242.06,241.2,237.22,149.12,143.8,137.91,165.65,1.17,100.43,31.15,31.22,38.05,107.43,38.15,0.935,0.935,0.935,0.935,49.87,2.62,9.19,161132.89,169189.54,111.19,74.13
2026-01-18 02:33:00,240.49,416.54,242.19,242.92,236.36,187.92,178.41,178.97,206.37,0.14,128.12,40.74,41.03,46.36,135.57,44.31,0.945,0.945,0.945,0.945,49.88,3.2,11.02,161133.43,169190.1,139.07,92.71
2026-01-18 02:34:00,239.92,415.54,241.3,240.15,238.31,185.7,178.89,180.82,197.4,0.22,126.62,40.97,41.3,44.36,133.65,42.79,0.947,0.947,0.947,0.947,49.91,3.13,11.62,161133.95,169190.65,134.94,89.96
2026-01-18 02:35:00,239.79,415.32,241.81,242.37,235.19,147.14,146.54,148.63,146.24,0.31,100.04,32.96,33.38,33.7,105.84,34.57,0.945,0.945,0.945,0.945,49.93,2.93,9.63,161134.37,169191.09,106.69,71.12
2026-01-18 02:36:00,239.48,414.79,242.55,241.87,234.03,148.89,147.46,142.16,157.04,0.6,102.04,32.37,31.61,38.06,106.96,32.07,0.954,0.954,0.954,0.954,49.88,3.25,10.17,161134.79,169191.53,107.38,71.58
2026-01-18 02:37:00,239.53,414.87,241.72,241.15,235.74,188.12,176.76,179.57,208.03,0.38,130.22,40.6,41.78,47.83,135.18,36.28,0.963,0.963,0.963,0.963,49.85,3.56,11.96,161135.34,169192.1,136.76,91.17
2026-01-18 02:38:00,239.45,414.72,240.58,241.44,236.33,145.98,140.13,140.2,157.62,0.01,100.29,31.67,32.28,36.34,104.86,30.61,0.956,0.956,0.956,0.956,49.88,3.32,10.48,161135.76,169192.54,103.68,69.12
2026-01-18 02:39:00,239.35,414.55,241.83,240.59,235.63,145.69,142.87,146.3,147.91,0.42,100.39,34.12,33.1,33.17,104.61,29.41,0.96,0.96,0.96,0.96,49.89,3.58,10.95,161136.17,169192.98,102.24,68.16
2026-01-18 02:40:00,239.52,414.86,241.82,239.93,236.83,185.3,191.11,191.39,173.39,0.07,128.39,42.66,40.22,45.51,133.14,35.25,0.964,0.964,0.964,0.964,49.89,4.07,12.54,161136.71,169193.54,134.46,89.64
2026-01-18 02:41:00,239.51,414.83,240.21,240.64,237.68,185.08,173.66,169.98,211.59,0.48,127.43,39.82,40.66,46.96,132.98,38.01,0.958,0.958,0.958,0.958,49.91,3.89,12.35,161137.24,169194.1,133.46,88.97
2026-01-18 02:42:00,239.32,414.5,239.81,240.5,237.64,146.79,140.42,141.52,158.44,0.14,101.04,33.27,33.58,34.2,105.39,29.94,0.959,0.959,0.959,0.959,49.92,3.51,10.92,161137.66,169194.54,104.31,69.54
2026-01-18 02:43:00,239.4,414.64,242.32,239.84,236.03,147.89,145.57,150.57,147.53,1.19,102.31,35.2,34.99,32.12,106.21,28.5,0.963,0.963,0.963,0.963,49.9,3.62,10.79,161138.09,169194.99,104.81,69.88
2026-01-18 02:44:00,239.43,414.7,239.57,238.43,240.3,148.49,151.41,148.87,145.18,0.27,102.24,33.05,32.38,36.82,106.65,30.34,0.959,0.959,0.959,0.959,49.89,3.47,10.31,161138.51,169195.44,107.13,71.42
2026-01-18 02:45:00,239.6,414.99,238.75,237.3,242.75,147.92,143.05,144.78,155.92,0.41,101.48,32.34,33.19,35.95,106.32,31.7,0.955,0.955,0.955,0.955,49.9,3.67,9.94,161138.94,169195.88,104.19,69.46
2026-01-18 02:46:00,239.33,414.52,236.47,235.77,245.76,188.07,183.61,188.85,191.75,1.25,129.28,43.29,42.38,43.61,135.03,38.97,0.957,0.957,0.957,0.957,49.91,3.92,11.47,161139.47,169196.45,134.64,89.76
2026-01-18 02:47:00,238.96,413.88,236.39,237.01,243.49,187.23,188.57,191.46,181.64,0.3,128.04,43.78,43.87,40.39,134.21,40.24,0.954,0.954,0.954,0.954,49.95,4.12,11.35,161140.01,169197.01,136.09,90.73
2026-01-18 02:48:00,238.89,413.76,236.83,236.92,242.92,145.64,144.35,141.29,151.3,0.68,100.31,32.82,32.63,34.87,104.37,28.84,0.961,0.961,0.961,0.961,49.96,3.86,10.53,161140.43,169197.45,108.1,72.07
2026-01-18 02:49:00,239.65,415.08,240.41,239.65,238.9,144.89,140.75,133.34,160.58,1.05,99.6,30.68,31.29,37.63,104.16,30.5,0.956,0.956,0.956,0.956,49.98,3.87,10.19,161140.84,169197.88,105.68,70.45
2026-01-18 02:50:00,240.05,415.77,242.41,242.7,235.04,142.02,134.46,130.57,161.03,0.8,97.14,30.09,30.84,36.21,102.27,31.99,0.95,0.95,0.95,0.95,50.0,3.94,9.92,161141.25,169198.31,104.02,69.35
2026-01-18 02:51:00,239.29,414.45,239.69,239.19,238.99,143.6,137.66,132.88,160.25,0.63,97.75,29.69,29.55,38.51,103.08,32.73,0.948,0.948,0.948,0.948,50.04,3.92,10.14,161141.65,169198.74,105.14,70.1
2026-01-18 02:52:00,239.12,414.16,240.21,240.33,236.81,184.04,163.93,165.17,223.03,0.15,126.06,38.25,38.0,49.82,132.02,39.21,0.955,0.955,0.955,0.955,50.03,4.27,11.36,161142.18,169199.29,135.61,90.4
2026-01-18 02:53:00,239.76,415.26,241.24,239.61,238.43,145.6,128.41,127.09,181.31,0.15,99.44,29.72,29.64,40.08,104.72,32.85,0.95,0.95,0.95,0.95,50.05,3.94,9.44,161142.59,169199.72,112.93,75.28
2026-01-18 02:54:00,239.77,415.28,241.8,242.23,235.28,147.27,131.21,127.61,183.0,0.62,100.51,29.0,28.77,42.74,105.93,33.45,0.949,0.949,0.949,0.949,50.05,3.57,9.57,161143.01,169200.16,115.51,77.0
2026-01-18 02:55:00,239.7,415.17,243.69,242.36,233.07,186.49,166.54,167.1,225.84,0.09,127.14,37.91,38.46,50.78,134.1,42.64,0.948,0.948,0.948,0.948,50.04,3.61,11.33,161143.54,169200.72,145.31,96.88
2026-01-18 02:56:00,239.14,414.19,240.74,240.42,236.25,146.42,134.23,132.42,172.6,0.4,99.91,30.01,30.36,39.54,105.04,32.42,0.951,0.951,0.951,0.951,50.04,3.07,10.53,161143.96,169201.15,118.28,78.85
2026-01-18 02:57:00,239.57,414.94,240.98,240.58,237.15,147.08,135.69,138.87,166.67,0.47,100.26,31.5,31.88,36.88,105.7,33.49,0.948,0.948,0.948,0.948,50.04,3.25,10.91,161144.37,169201.59,116.52,77.68
2026-01-18 02:58:00,239.05,414.04,239.22,239.9,238.04,187.76,186.3,188.55,188.42,0.34,127.75,43.71,44.24,39.81,134.64,42.52,0.949,0.949,0.949,0.949,50.04,3.68,11.4,161144.91,169202.15,144.75,96.5
2026-01-18 02:59:00,239.24,414.36,238.55,239.93,239.23,147.79,152.1,155.25,136.01,0.53,100.3,35.06,35.62,29.62,106.06,34.49,0.946,0.946,0.946,0.946,50.02,3.14,10.3,161145.33,169202.59,113.46,75.64
2026-01-18 03:00:00,239.12,414.15,239.67,239.36,238.32,147.22,150.69,149.08,141.91,0.38,99.43,33.31,33.58,32.54,105.61,35.59,0.941,0.941,0.941,0.941,50.02,3.04,10.84,161145.74,169203.03,113.28,75.52
2026-01-18 03:01:00,239.51,414.83,238.21,237.66,242.66,145.08,147.12,143.2,144.9,0.98,98.58,32.55,32.26,33.76,104.24,33.88,0.946,0.946,0.946,0.946,50.03,3.24,10.72,161146.15,169203.46,113.14,75.43
2026-01-18 03:02:00,239.18,414.25,236.26,233.96,247.3,185.9,189.25,189.2,179.24,0.01,125.76,44.22,43.89,37.65,133.38,44.43,0.943,0.943,0.943,0.943,50.01,3.42,11.55,161146.67,169204.01,140.59,93.73
2026-01-18 03:03:00,238.71,413.45,234.12,234.3,247.71,145.37,157.48,159.74,118.88,0.41,98.81,37.07,37.3,24.43,104.1,32.76,0.949,0.949,0.949,0.949,49.98,2.88,10.03,161147.09,169204.44,111.15,74.1
2026-01-18 03:04:00,238.55,413.17,233.66,234.24,247.75,141.43,160.8,154.43,109.07,1.06,95.42,32.73,31.8,30.88,101.21,33.75,0.943,0.943,0.943,0.943,50.01,2.93,9.97,161147.48,169204.86,107.76,71.84
2026-01-18 03:05:00,238.92,413.81,235.41,234.87,246.48,141.75,143.6,142.88,138.76,0.18,95.21,31.31,31.98,31.93,101.59,35.44,0.937,0.937,0.937,0.937,50.02,3.35,9.71,161147.88,169205.27,107.96,71.98
2026-01-18 03:06:00,238.56,413.18,235.38,235.36,244.94,181.19,178.86,172.02,192.69,1.59,121.9,38.23,38.04,45.64,129.67,44.2,0.94,0.94,0.94,0.94,50.01,3.53,11.56,161148.39,169205.81,133.86,89.24
2026-01-18 03:07:00,238.76,413.53,234.17,236.11,245.99,142.64,134.81,138.31,154.81,0.61,96.84,30.3,30.13,36.41,102.16,32.54,0.948,0.948,0.948,0.948,49.99,3.14,10.8,161148.79,169206.23,106.66,71.11
2026-01-18 03:08:00,238.76,413.54,234.23,236.54,245.52,143.25,135.26,135.35,159.13,0.01,97.15,31.45,31.06,34.64,102.6,33.0,0.947,0.947,0.947,0.947,50.0,3.43,10.29,161149.2,169206.66,108.08,72.05
2026-01-18 03:09:00,238.3,412.73,235.33,236.12,243.43,144.73,144.27,145.97,143.94,0.17,98.25,32.44,31.4,34.41,103.46,32.43,0.95,0.95,0.95,0.95,49.99,3.45,10.68,161149.61,169207.09,103.59,69.06
2026-01-18 03:10:00,238.8,413.61,236.27,234.77,245.38,147.11,146.24,151.19,143.89,0.84,99.27,33.61,33.26,32.4,105.38,35.36,0.942,0.942,0.942,0.942,49.98,3.9,10.29,161150.02,169207.52,108.83,72.55
