Timestamp,ambient_temp_c,relative_humidity_pct,dew_point_c,heat_index_c,wireless_signal_strength_dbm,environmental_baseline_offset
2026-01-17 09:07:00,36.68,55.1,26.16,43.49,-66,1.58
2026-01-17 09:08:00,36.58,54.5,25.89,43.22,-69,1.58
2026-01-17 09:09:00,37.05,54.7,26.4,44.02,-69,1.6
2026-01-17 09:10:00,36.33,55.0,25.82,42.92,-69,1.57
2026-01-17 09:11:00,36.21,54.6,25.56,42.63,-68,1.56
2026-01-17 09:12:00,37.21,53.5,26.15,44.02,-69,1.61
2026-01-17 09:13:00,37.8,52.7,26.45,44.8,-68,1.64
2026-01-17 09:14:00,39.18,52.5,27.64,47.01,-70,1.71
2026-01-17 09:15:00,37.57,52.2,26.07,44.32,-68,1.63
2026-01-17 09:16:00,37.71,52.8,26.4,44.69,-66,1.64
2026-01-17 09:17:00,37.9,53.3,26.72,45.09,-65,1.65
2026-01-17 09:18:00,39.16,54.3,28.2,47.39,-64,1.71
2026-01-17 09:19:00,41.14,54.3,30.02,50.76,-63,1.81
2026-01-17 09:20:00,41.8,54.4,30.69,51.97,-65,1.84
2026-01-17 09:21:00,43.23,54.8,32.13,54.63,-65,1.91
2026-01-17 09:22:00,43.62,54.8,32.49,55.34,-66,1.93
2026-01-17 09:23:00,43.87,55.8,33.04,56.1,-67,1.94
2026-01-17 09:24:00,44.51,54.1,33.08,56.77,-68,1.98
2026-01-17 09:25:00,46.22,53.7,34.52,59.87,-73,2.06
2026-01-17 09:26:00,47.54,52.0,35.12,61.8,-74,2.13
2026-01-17 09:27:00,47.38,52.7,35.23,61.75,-72,2.12
2026-01-17 09:28:00,48.75,54.7,37.19,65.24,-74,2.19
2026-01-17 09:29:00,48.16,54.4,36.54,63.93,-73,2.16
2026-01-17 09:30:00,48.61,54.1,36.86,64.74,-76,2.18
2026-01-17 09:31:00,49.86,55.0,38.29,67.63,-76,2.24
2026-01-17 09:32:00,47.65,55.7,36.51,63.38,-73,2.13
2026-01-17 09:33:00,48.74,56.7,37.83,65.96,-71,2.19
2026-01-17 09:34:00,48.15,56.3,37.14,64.59,-70,2.16
2026-01-17 09:35:00,47.09,57.9,36.67,63.0,-70,2.1
2026-01-17 09:36:00,46.89,55.6,35.75,61.81,-69,2.09
2026-01-17 09:37:00,45.86,55.6,34.81,59.8,-70,2.04
2026-01-17 09:38:00,46.4,55.3,35.21,60.75,-71,2.07
2026-01-17 09:39:00,45.58,54.3,34.13,58.85,-69,2.03
2026-01-17 09:40:00,44.96,53.2,33.18,57.31,-67,2.0
2026-01-17 09:41:00,45.04,53.0,33.19,57.41,-65,2.0
2026-01-17 09:42:00,45.71,53.2,33.88,58.73,-67,2.04
2026-01-17 09:43:00,45.53,52.7,33.53,58.22,-66,2.03
2026-01-17 09:44:00,45.93,51.0,33.32,58.41,-66,2.05
2026-01-17 09:45:00,42.67,50.8,30.26,52.48,-63,1.88
2026-01-17 09:46:00,41.01,50.5,28.65,49.57,-65,1.8
2026-01-17 09:47:00,39.47,49.7,26.97,46.83,-63,1.72
2026-01-17 09:48:00,38.94,49.9,26.56,46.02,-63,1.7
2026-01-17 09:49:00,41.08,50.0,28.54,49.56,-65,1.8
2026-01-17 09:50:00,38.27,49.5,25.82,44.86,-66,1.66
2026-01-17 09:51:00,37.49,50.3,25.37,43.79,-66,1.62
2026-01-17 09:52:00,37.64,51.2,25.82,44.23,-65,1.63
2026-01-17 09:53:00,36.52,52.7,25.25,42.75,-65,1.58
2026-01-17 09:54:00,36.19,52.1,24.76,42.11,-67,1.56
2026-01-17 09:55:00,37.84,51.7,26.16,44.65,-68,1.64
2026-01-17 09:56:00,40.99,51.8,29.09,49.88,-67,1.8
2026-01-17 09:57:00,40.09,51.5,28.15,48.28,-67,1.75
2026-01-17 09:58:00,40.44,51.4,28.45,48.85,-67,1.77
2026-01-17 09:59:00,40.9,50.7,28.61,49.44,-67,1.8
2026-01-17 10:00:00,41.95,51.9,29.99,51.56,-67,1.85
2026-01-17 10:01:00,42.33,53.6,30.89,52.66,-69,1.87
2026-01-17 10:02:00,40.91,52.5,29.23,49.91,-70,1.8
2026-01-17 10:03:00,40.04,52.7,28.51,48.5,-71,1.75
2026-01-17 10:04:00,40.48,50.9,28.31,48.79,-71,1.77
2026-01-17 10:05:00,38.03,50.9,26.07,44.78,-72,1.65
2026-01-17 10:06:00,39.87,50.4,27.57,47.64,-72,1.74
2026-01-17 10:07:00,39.23,52.0,27.53,46.98,-72,1.71
2026-01-17 10:08:00,38.97,52.9,27.6,46.77,-71,1.7
2026-01-17 10:09:00,39.23,54.3,28.27,47.51,-72,1.71
2026-01-17 10:10:00,40.32,53.2,28.91,49.07,-72,1.77
2026-01-17 10:11:00,41.45,53.3,29.99,51.05,-72,1.82
2026-01-17 10:12:00,41.43,53.3,29.98,51.01,-72,1.82
2026-01-17 10:13:00,41.95,53.9,30.66,52.09,-74,1.85
2026-01-17 10:14:00,41.04,55.0,30.17,50.78,-75,1.8
2026-01-17 10:15:00,40.64,55.5,29.97,50.22,-75,1.78
2026-01-17 10:16:00,40.35,56.6,30.04,49.98,-75,1.77
2026-01-17 10:17:00,39.11,56.7,28.9,47.86,-72,1.71
2026-01-17 10:18:00,38.55,56.2,28.23,46.8,-69,1.68
2026-01-17 10:19:00,39.1,55.8,28.63,47.64,-71,1.7
2026-01-17 10:20:00,39.79,55.7,29.22,48.78,-69,1.74
2026-01-17 10:21:00,39.9,54.5,28.97,48.7,-69,1.75
2026-01-17 10:22:00,39.73,54.4,28.77,48.38,-72,1.74
2026-01-17 10:23:00,38.74,55.3,28.14,46.92,-69,1.69
2026-01-17 10:24:00,37.98,56.9,27.91,46.0,-70,1.65
2026-01-17 10:25:00,37.24,57.2,27.34,44.85,-67,1.61
2026-01-17 10:26:00,37.98,56.9,27.93,46.01,-65,1.65
2026-01-17 10:27:00,38.99,56.9,28.86,47.71,-66,1.7
2026-01-17 10:28:00,38.87,57.1,28.81,47.55,-64,1.69
2026-01-17 10:29:00,35.34,56.3,25.29,41.59,-65,1.52
2026-01-17 10:30:00,36.37,56.1,26.17,43.19,-66,1.57
2026-01-17 10:31:00,37.08,55.7,26.72,44.27,-67,1.6
2026-01-17 10:32:00,37.2,56.0,26.92,44.53,-68,1.61
2026-01-17 10:33:00,36.81,56.9,26.84,44.08,-69,1.59
2026-01-17 10:34:00,36.48,57.1,26.58,43.57,-71,1.57
2026-01-17 10:35:00,37.3,56.8,27.25,44.85,-71,1.61
2026-01-17 10:36:00,39.42,55.3,28.77,48.07,-73,1.72
2026-01-17 10:37:00,41.33,56.6,30.93,51.69,-72,1.82
2026-01-17 10:38:00,39.75,55.6,29.15,48.69,-71,1.74
2026-01-17 10:39:00,39.21,55.4,28.6,47.73,-70,1.71
2026-01-17 10:40:00,40.09,55.5,29.44,49.25,-70,1.75
2026-01-17 10:41:00,40.13,54.3,29.12,49.05,-68,1.76
2026-01-17 10:42:00,39.12,54.2,28.13,47.29,-70,1.71
2026-01-17 10:43:00,39.82,54.5,28.89,48.56,-67,1.74
2026-01-17 10:44:00,41.17,53.9,29.93,50.72,-66,1.81
2026-01-17 10:45:00,41.92,54.5,30.83,52.21,-67,1.85
2026-01-17 10:46:00,41.24,54.3,30.13,50.95,-70,1.81
2026-01-17 10:47:00,40.14,54.9,29.3,49.2,-70,1.76
2026-01-17 10:48:00,41.06,53.7,29.76,50.48,-68,1.8
2026-01-17 10:49:00,40.88,53.9,29.67,50.23,-65,1.79
2026-01-17 10:50:00,41.51,54.6,30.48,51.5,-66,1.83
2026-01-17 10:51:00,41.99,53.7,30.63,52.11,-64,1.85
2026-01-17 10:52:00,42.17,54.0,30.9,52.51,-65,1.86
2026-01-17 10:53:00,42.74,53.8,31.35,53.46,-65,1.89
2026-01-17 10:54:00,42.04,52.7,30.36,51.94,-66,1.85
2026-01-17 10:55:00,42.73,52.3,30.84,53.02,-66,1.89
2026-01-17 10:56:00,43.34,51.5,31.12,53.87,-67,1.92
2026-01-17 10:57:00,43.34,52.1,31.33,54.04,-66,1.92
2026-01-17 10:58:00,42.43,50.2,29.85,51.92,-66,1.87
2026-01-17 10:59:00,41.84,51.2,29.67,51.18,-67,1.84
2026-01-17 11:00:00,43.07,50.8,30.64,53.19,-66,1.9
2026-01-17 11:01:00,43.59,50.0,30.84,53.88,-67,1.93
2026-01-17 11:02:00,44.1,49.6,31.16,54.65,-69,1.95
2026-01-17 11:03:00,43.68,51.2,31.32,54.38,-69,1.93
2026-01-17 11:04:00,42.07,51.0,29.81,51.52,-68,1.85
2026-01-17 11:05:00,41.29,51.4,29.23,50.3,-67,1.81
2026-01-17 11:06:00,41.17,52.9,29.6,50.45,-66,1.81
2026-01-17 11:07:00,41.03,54.9,30.11,50.73,-69,1.8
2026-01-17 11:08:00,41.63,53.7,30.29,51.47,-72,1.83
2026-01-17 11:09:00,39.61,52.1,27.9,47.63,-69,1.73
2026-01-17 11:10:00,39.39,50.6,27.2,46.9,-69,1.72
2026-01-17 11:11:00,39.46,51.5,27.59,47.24,-67,1.72
2026-01-17 11:12:00,40.59,51.4,28.58,49.1,-68,1.78
2026-01-17 11:13:00,41.52,51.0,29.29,50.56,-70,1.83
2026-01-17 11:14:00,40.47,51.8,28.61,49.01,-70,1.77
2026-01-17 11:15:00,38.86,51.9,27.16,46.36,-72,1.69
2026-01-17 11:16:00,39.08,52.0,27.39,46.72,-71,1.7
2026-01-17 11:17:00,39.67,52.9,28.24,47.93,-72,1.73
2026-01-17 11:18:00,41.48,52.6,29.79,50.92,-72,1.82
2026-01-17 11:19:00,42.84,51.8,30.78,53.08,-71,1.89
2026-01-17 11:20:00,43.87,51.8,31.72,54.92,-69,1.94
2026-01-17 11:21:00,45.84,51.4,33.37,58.37,-70,2.04
2026-01-17 11:22:00,44.64,52.6,32.7,56.55,-71,1.98
2026-01-17 11:23:00,43.76,51.4,31.48,54.6,-72,1.94
2026-01-17 11:24:00,44.6,51.2,32.17,56.04,-72,1.98
2026-01-17 11:25:00,44.77,50.0,31.92,55.99,-74,1.99
2026-01-17 11:26:00,44.4,50.2,31.65,55.39,-75,1.97
2026-01-17 11:27:00,43.3,50.5,30.74,53.51,-72,1.91
2026-01-17 11:28:00,43.45,50.8,30.98,53.85,-72,1.92
2026-01-17 11:29:00,42.87,51.0,30.52,52.89,-72,1.89
2026-01-17 11:30:00,44.0,52.6,32.09,55.36,-71,1.95
2026-01-17 11:31:00,44.09,53.0,32.32,55.65,-72,1.95
2026-01-17 11:32:00,44.69,52.8,32.8,56.7,-72,1.98
2026-01-17 11:33:00,45.55,53.3,33.76,58.45,-69,2.03
2026-01-17 11:34:00,44.48,54.0,33.0,56.67,-67,1.97
2026-01-17 11:35:00,43.83,52.1,31.8,54.94,-66,1.94
2026-01-17 11:36:00,44.25,52.9,32.43,55.92,-66,1.96
2026-01-17 11:37:00,44.42,53.2,32.69,56.32,-67,1.97
2026-01-17 11:38:00,43.64,52.6,31.78,54.73,-69,1.93
2026-01-17 11:39:00,42.06,54.3,30.87,52.37,-69,1.85
2026-01-17 11:40:00,42.71,53.8,31.32,53.4,-65,1.89
2026-01-17 11:41:00,42.57,54.7,31.48,53.4,-64,1.88
2026-01-17 11:42:00,41.39,55.7,30.71,51.57,-65,1.82
2026-01-17 11:43:00,42.21,57.0,31.88,53.39,-67,1.86
2026-01-17 11:44:00,41.15,57.5,31.06,51.62,-69,1.81
2026-01-17 11:45:00,40.13,56.5,29.8,49.58,-70,1.76
2026-01-17 11:46:00,41.01,56.5,30.61,51.1,-67,1.8
2026-01-17 11:47:00,41.97,56.8,31.6,52.9,-69,1.85
2026-01-17 11:48:00,42.72,57.2,32.4,54.37,-68,1.89
2026-01-17 11:49:00,41.58,56.8,31.24,52.2,-68,1.83
2026-01-17 11:50:00,41.48,56.1,30.9,51.82,-68,1.82
2026-01-17 11:51:00,39.6,55.2,28.89,48.35,-69,1.73
2026-01-17 11:52:00,38.69,56.3,28.4,47.06,-70,1.68
2026-01-17 11:53:00,39.02,56.0,28.61,47.55,-70,1.7
2026-01-17 11:54:00,40.57,56.7,30.28,50.4,-71,1.78
2026-01-17 11:55:00,40.81,56.0,30.26,50.63,-68,1.79
2026-01-17 11:56:00,40.95,55.0,30.1,50.63,-67,1.8
2026-01-17 11:57:00,41.8,54.3,30.65,51.93,-68,1.84
2026-01-17 11:58:00,40.41,53.1,28.98,49.23,-69,1.77
2026-01-17 11:59:00,40.51,54.7,29.59,49.79,-69,1.78
2026-01-17 12:00:00,39.86,55.6,29.27,48.89,-71,1.74
2026-01-17 12:01:00,38.86,56.9,28.74,47.48,-71,1.69
2026-01-17 12:02:00,38.75,56.4,28.47,47.18,-73,1.69
2026-01-17 12:03:00,38.13,56.9,28.06,46.26,-74,1.66
2026-01-17 12:04:00,37.32,56.5,27.19,44.83,-72,1.62
2026-01-17 12:05:00,37.23,55.4,26.76,44.45,-69,1.61
2026-01-17 12:06:00,36.74,55.7,26.41,43.72,-68,1.59
2026-01-17 12:07:00,37.15,56.7,27.09,44.59,-69,1.61
2026-01-17 12:08:00,35.94,56.8,26.0,42.65,-69,1.55
2026-01-17 12:09:00,37.38,55.4,26.92,44.71,-70,1.62
2026-01-17 12:10:00,38.61,53.8,27.54,46.36,-71,1.68
2026-01-17 12:11:00,38.97,54.6,28.12,47.14,-73,1.7
2026-01-17 12:12:00,39.56,54.7,28.71,48.16,-72,1.73
2026-01-17 12:13:00,39.07,55.0,28.34,47.4,-72,1.7
2026-01-17 12:14:00,39.61,55.3,28.93,48.37,-72,1.73
2026-01-17 12:15:00,40.66,54.6,29.7,50.02,-71,1.78
2026-01-17 12:16:00,41.11,56.3,30.64,51.23,-72,1.81
2026-01-17 12:17:00,39.41,56.1,29.0,48.23,-72,1.72
2026-01-17 12:18:00,41.03,57.9,31.05,51.5,-72,1.8
2026-01-17 12:19:00,40.46,57.5,30.39,50.38,-71,1.77
2026-01-17 12:20:00,39.94,57.2,29.83,49.41,-73,1.75
2026-01-17 12:21:00,39.68,55.2,28.98,48.49,-74,1.73
2026-01-17 12:22:00,39.69,54.9,28.91,48.45,-74,1.73
2026-01-17 12:23:00,40.87,54.9,29.98,50.46,-73,1.79
2026-01-17 12:24:00,41.69,55.7,31.0,52.12,-73,1.83
2026-01-17 12:25:00,40.69,55.1,29.88,50.2,-73,1.78
2026-01-17 12:26:00,37.05,55.1,26.52,44.11,-69,1.6
2026-01-17 12:27:00,37.01,55.4,26.58,44.11,-69,1.6
2026-01-17 12:28:00,38.36,54.9,27.65,46.19,-69,1.67
2026-01-17 12:29:00,38.25,52.7,26.85,45.53,-67,1.66
2026-01-17 12:30:00,39.49,52.7,28.01,47.58,-70,1.72
2026-01-17 12:31:00,38.54,53.9,27.52,46.27,-70,1.68
2026-01-17 12:32:00,39.53,54.9,28.73,48.15,-69,1.73
2026-01-17 12:33:00,38.5,53.4,27.32,46.1,-70,1.68
2026-01-17 12:34:00,38.76,54.8,28.01,46.84,-70,1.69
2026-01-17 12:35:00,39.06,56.1,28.69,47.65,-69,1.7
2026-01-17 12:36:00,39.49,55.3,28.83,48.19,-68,1.72
2026-01-17 12:37:00,39.89,55.8,29.36,48.99,-68,1.74
2026-01-17 12:38:00,40.29,55.9,29.77,49.71,-67,1.76
2026-01-17 12:39:00,40.34,54.9,29.47,49.52,-66,1.77
2026-01-17 12:40:00,40.6,56.5,30.24,50.4,-66,1.78
2026-01-17 12:41:00,41.59,57.1,31.32,52.29,-66,1.83
2026-01-17 12:42:00,40.45,58.8,30.79,50.7,-67,1.77
2026-01-17 12:43:00,40.37,58.3,30.58,50.44,-66,1.77
2026-01-17 12:44:00,38.98,59.1,29.5,48.18,-67,1.7
2026-01-17 12:45:00,39.3,57.7,29.4,48.44,-68,1.72
2026-01-17 12:46:00,39.63,57.6,29.66,48.96,-68,1.73
2026-01-17 12:47:00,38.3,57.6,28.43,46.7,-67,1.66
2026-01-17 12:48:00,38.4,57.0,28.35,46.74,-69,1.67
2026-01-17 12:49:00,39.35,57.7,29.44,48.51,-67,1.72
2026-01-17 12:50:00,38.79,57.2,28.76,47.44,-68,1.69
2026-01-17 12:51:00,37.67,58.3,28.04,45.78,-69,1.63
2026-01-17 12:52:00,36.42,58.5,26.95,43.76,-65,1.57
2026-01-17 12:53:00,35.76,58.5,26.34,42.7,-67,1.54
2026-01-17 12:54:00,36.54,58.2,26.96,43.89,-67,1.58
2026-01-17 12:55:00,38.02,58.1,28.31,46.33,-68,1.65
2026-01-17 12:56:00,37.66,58.9,28.23,45.91,-65,1.63
2026-01-17 12:57:00,39.27,57.0,29.16,48.21,-65,1.71
2026-01-17 12:58:00,38.3,57.1,28.29,46.59,-65,1.66
2026-01-17 12:59:00,38.55,57.5,28.63,47.1,-67,1.68
2026-01-17 13:00:00,38.8,56.0,28.42,47.18,-67,1.69
2026-01-17 13:01:00,39.48,54.6,28.61,48.01,-68,1.72
2026-01-17 13:02:00,40.82,53.9,29.61,50.12,-70,1.79
2026-01-17 13:03:00,41.1,54.3,30.01,50.71,-70,1.81
2026-01-17 13:04:00,41.26,54.4,30.19,51.02,-70,1.81
2026-01-17 13:05:00,42.18,54.4,31.01,52.61,-71,1.86
2026-01-17 13:06:00,41.43,53.9,30.16,51.17,-73,1.82
2026-01-17 13:07:00,42.79,54.0,31.47,53.62,-75,1.89
2026-01-17 13:08:00,42.86,54.1,31.55,53.75,-73,1.89
2026-01-17 13:09:00,43.49,54.0,32.1,54.86,-73,1.92
2026-01-17 13:10:00,43.71,53.7,32.2,55.18,-73,1.94
2026-01-17 13:11:00,43.82,55.3,32.82,55.84,-73,1.94
2026-01-17 13:12:00,42.88,55.7,32.09,54.24,-74,1.89
2026-01-17 13:13:00,41.19,56.0,30.62,51.29,-73,1.81
2026-01-17 13:14:00,40.76,54.8,29.86,50.25,-73,1.79
2026-01-17 13:15:00,42.51,54.4,31.34,53.22,-72,1.88
2026-01-17 13:16:00,44.48,54.7,33.25,56.9,-73,1.97
2026-01-17 13:17:00,45.47,54.5,34.09,58.7,-73,2.02
2026-01-17 13:18:00,44.91,54.0,33.42,57.5,-74,2.0
2026-01-17 13:19:00,45.29,53.7,33.66,58.1,-72,2.01
2026-01-17 13:20:00,45.52,52.3,33.39,58.08,-71,2.03
2026-01-17 13:21:00,44.4,52.5,32.43,56.07,-72,1.97
2026-01-17 13:22:00,44.52,52.5,32.56,56.3,-70,1.98
2026-01-17 13:23:00,44.54,53.4,32.87,56.61,-68,1.98
2026-01-17 13:24:00,44.99,54.0,33.49,57.64,-66,2.0
2026-01-17 13:25:00,43.97,54.7,32.78,55.96,-66,1.95
2026-01-17 13:26:00,43.99,55.5,33.06,56.23,-65,1.95
2026-01-17 13:27:00,44.0,56.2,33.29,56.47,-68,1.95
2026-01-17 13:28:00,45.02,56.4,34.27,58.42,-67,2.0
2026-01-17 13:29:00,46.13,56.1,35.22,60.49,-67,2.06
2026-01-17 13:30:00,45.6,56.4,34.85,59.58,-69,2.03
2026-01-17 13:31:00,44.66,54.9,33.47,57.29,-67,1.98
2026-01-17 13:32:00,45.34,55.4,34.26,58.74,-67,2.02
2026-01-17 13:33:00,44.87,54.8,33.63,57.65,-70,1.99
2026-01-17 13:34:00,44.5,56.0,33.68,57.33,-72,1.97
2026-01-17 13:35:00,44.45,56.1,33.67,57.27,-73,1.97
2026-01-17 13:36:00,43.62,55.8,32.82,55.64,-75,1.93
2026-01-17 13:37:00,43.6,56.6,33.04,55.83,-75,1.93
2026-01-17 13:38:00,42.36,56.4,31.83,53.5,-73,1.87
2026-01-17 13:39:00,41.82,55.8,31.14,52.37,-73,1.84
2026-01-17 13:40:00,44.86,56.5,34.18,58.18,-77,1.99
2026-01-17 13:41:00,44.4,55.6,33.47,57.03,-75,1.97
2026-01-17 13:42:00,46.68,54.8,35.29,61.11,-74,2.08
2026-01-17 13:43:00,47.71,54.3,36.09,62.98,-71,2.14
2026-01-17 13:44:00,46.52,53.6,34.76,60.41,-72,2.08
2026-01-17 13:45:00,48.11,53.3,36.11,63.41,-71,2.16
2026-01-17 13:46:00,48.62,53.6,36.69,64.55,-71,2.18
2026-01-17 13:47:00,49.42,53.3,37.31,66.04,-72,2.22
2026-01-17 13:48:00,50.15,53.7,38.14,67.73,-72,2.26
2026-01-17 13:49:00,51.16,52.9,38.78,69.52,-74,2.31
2026-01-17 13:50:00,49.71,52.8,37.41,66.45,-71,2.24
2026-01-17 13:51:00,49.86,52.5,37.44,66.64,-72,2.24
2026-01-17 13:52:00,51.6,51.7,38.74,69.92,-73,2.33
2026-01-17 13:53:00,51.56,53.2,39.23,70.48,-74,2.33
2026-01-17 13:54:00,50.55,53.4,38.37,68.41,-75,2.28
2026-01-17 13:55:00,50.22,54.9,38.59,68.34,-74,2.26
2026-01-17 13:56:00,49.64,54.8,38.02,67.08,-73,2.23
2026-01-17 13:57:00,48.94,54.3,37.22,65.46,-72,2.2
2026-01-17 13:58:00,49.62,55.2,38.16,67.23,-72,2.23
2026-01-17 13:59:00,50.11,55.7,38.77,68.46,-73,2.26
2026-01-17 14:00:00,52.22,54.9,40.43,72.67,-73,2.36
2026-01-17 14:01:00,51.81,53.6,39.6,71.19,-73,2.34
2026-01-17 14:02:00,51.47,53.5,39.25,70.4,-73,2.32
2026-01-17 14:03:00,50.15,52.6,37.75,67.28,-73,2.26
2026-01-17 14:04:00,49.96,54.0,38.07,67.48,-72,2.25
2026-01-17 14:05:00,50.14,55.0,38.55,68.22,-72,2.26
2026-01-17 14:06:00,49.27,55.7,38.0,66.7,-73,2.21
2026-01-17 14:07:00,50.06,55.5,38.66,68.27,-74,2.25
2026-01-17 14:08:00,48.99,55.7,37.74,66.11,-73,2.2
2026-01-17 14:09:00,48.49,55.2,37.12,64.89,-74,2.17
2026-01-17 14:10:00,49.72,56.2,38.56,67.82,-73,2.24
2026-01-17 14:11:00,47.93,55.9,36.83,64.02,-72,2.15
2026-01-17 14:12:00,47.92,55.8,36.77,63.94,-73,2.15
2026-01-17 14:13:00,45.66,55.6,34.61,59.4,-74,2.03
2026-01-17 14:14:00,43.66,56.7,33.14,55.98,-74,1.93
2026-01-17 14:15:00,43.81,56.5,33.2,56.19,-72,1.94
2026-01-17 14:16:00,41.13,57.0,30.88,51.45,-74,1.81
2026-01-17 14:17:00,41.47,57.3,31.28,52.13,-72,1.82
2026-01-17 14:18:00,41.06,57.0,30.81,51.32,-70,1.8
2026-01-17 14:19:00,41.25,56.5,30.83,51.53,-70,1.81
2026-01-17 14:20:00,41.28,55.2,30.46,51.26,-70,1.81
2026-01-17 14:21:00,40.68,56.6,30.32,50.55,-68,1.78
2026-01-17 14:22:00,39.88,56.5,29.57,49.14,-68,1.74
2026-01-17 14:23:00,39.38,55.6,28.8,48.05,-67,1.72
2026-01-17 14:24:00,39.77,54.6,28.88,48.5,-67,1.74
2026-01-17 14:25:00,39.43,53.0,28.04,47.54,-67,1.72
2026-01-17 14:26:00,38.97,52.0,27.28,46.54,-70,1.7
2026-01-17 14:27:00,38.85,52.1,27.23,46.39,-69,1.69
2026-01-17 14:28:00,37.82,53.1,26.59,44.92,-70,1.64
2026-01-17 14:29:00,38.13,53.5,27.0,45.51,-71,1.66
2026-01-17 14:30:00,38.06,53.3,26.87,45.35,-71,1.65
2026-01-17 14:31:00,37.87,53.0,26.6,44.98,-69,1.64
2026-01-17 14:32:00,35.48,53.1,24.44,41.21,-72,1.52
2026-01-17 14:33:00,33.46,54.4,22.96,38.33,-73,1.42
2026-01-17 14:34:00,33.82,53.1,22.91,38.66,-70,1.44
2026-01-17 14:35:00,33.45,53.1,22.56,38.1,-69,1.42
2026-01-17 14:36:00,34.67,55.2,24.33,40.33,-74,1.48
2026-01-17 14:37:00,35.01,54.5,24.45,40.75,-73,1.5
2026-01-17 14:38:00,33.6,54.9,23.26,38.64,-73,1.43
2026-01-17 14:39:00,34.5,55.5,24.27,40.12,-76,1.47
2026-01-17 14:40:00,36.22,55.1,25.74,42.76,-75,1.56
2026-01-17 14:41:00,34.7,55.0,24.3,40.35,-75,1.49
2026-01-17 14:42:00,34.9,54.1,24.2,40.49,-75,1.49
2026-01-17 14:43:00,34.53,54.4,23.98,39.99,-77,1.48
2026-01-17 14:44:00,35.76,54.6,25.15,41.92,-76,1.54
2026-01-17 14:45:00,35.17,54.5,24.58,40.99,-74,1.51
2026-01-17 14:46:00,37.36,54.9,26.75,44.57,-75,1.62
2026-01-17 14:47:00,36.65,55.2,26.17,43.46,-74,1.58
2026-01-17 14:48:00,35.6,54.5,24.99,41.67,-72,1.53
2026-01-17 14:49:00,36.21,53.4,25.2,42.41,-72,1.56
2026-01-17 14:50:00,35.09,53.8,24.32,40.75,-71,1.5
2026-01-17 14:51:00,34.03,53.9,23.37,39.14,-71,1.45
2026-01-17 14:52:00,34.83,52.0,23.5,40.01,-70,1.49
2026-01-17 14:53:00,34.92,53.5,24.05,40.42,-73,1.5
2026-01-17 14:54:00,34.66,53.5,23.82,40.02,-72,1.48
2026-01-17 14:55:00,33.43,53.6,22.7,38.16,-72,1.42
2026-01-17 14:56:00,31.99,54.6,21.68,36.17,-71,1.35
2026-01-17 14:57:00,32.79,53.6,22.11,37.2,-73,1.39
2026-01-17 14:58:00,34.12,53.1,23.17,39.11,-72,1.46
2026-01-17 14:59:00,35.04,53.4,24.11,40.57,-71,1.5
2026-01-17 15:00:00,34.54,53.6,23.72,39.84,-69,1.48
2026-01-17 15:01:00,34.98,53.9,24.24,40.58,-70,1.5
2026-01-17 15:02:00,35.82,54.0,25.04,41.92,-70,1.54
2026-01-17 15:03:00,35.72,53.8,24.87,41.71,-70,1.54
2026-01-17 15:04:00,34.87,54.2,24.23,40.47,-68,1.49
2026-01-17 15:05:00,35.02,54.6,24.49,40.78,-67,1.5
2026-01-17 15:06:00,35.02,55.8,24.84,40.99,-70,1.5
2026-01-17 15:07:00,35.36,56.6,25.4,41.68,-70,1.52
2026-01-17 15:08:00,38.02,56.4,27.8,45.96,-69,1.65
2026-01-17 15:09:00,37.04,56.4,26.89,44.34,-68,1.6
2026-01-17 15:10:00,34.71,56.1,24.64,40.56,-66,1.49
2026-01-17 15:11:00,35.91,55.8,25.66,42.4,-63,1.55
2026-01-17 15:12:00,35.96,54.8,25.4,42.29,-65,1.55
2026-01-17 15:13:00,35.87,55.7,25.59,42.32,-68,1.54
2026-01-17 15:14:00,36.57,54.8,25.98,43.27,-68,1.58
2026-01-17 15:15:00,37.79,54.3,26.95,45.13,-68,1.64
2026-01-17 15:16:00,36.35,55.0,25.83,42.95,-69,1.57
2026-01-17 15:17:00,37.02,56.1,26.8,44.27,-72,1.6
2026-01-17 15:18:00,37.65,56.6,27.53,45.4,-70,1.63
2026-01-17 15:19:00,38.52,55.9,28.13,46.7,-72,1.68
2026-01-17 15:20:00,38.76,55.6,28.24,47.01,-69,1.69
2026-01-17 15:21:00,39.08,54.4,28.17,47.29,-67,1.7
2026-01-17 15:22:00,39.07,56.0,28.66,47.64,-67,1.7
2026-01-17 15:23:00,37.8,56.7,27.71,45.68,-67,1.64
2026-01-17 15:24:00,38.14,56.5,27.94,46.18,-66,1.66
2026-01-17 15:25:00,38.05,55.9,27.68,45.91,-67,1.65
2026-01-17 15:26:00,36.85,55.8,26.55,43.92,-67,1.59
2026-01-17 15:27:00,36.24,55.7,25.95,42.91,-67,1.56
2026-01-17 15:28:00,35.21,54.4,24.6,41.04,-65,1.51
2026-01-17 15:29:00,34.06,54.6,23.6,39.29,-62,1.45
2026-01-17 15:30:00,34.99,54.2,24.31,40.64,-61,1.5
2026-01-17 15:31:00,34.39,54.6,23.9,39.8,-59,1.47
2026-01-17 15:32:00,34.95,55.0,24.53,40.73,-61,1.5
2026-01-17 15:33:00,36.2,55.4,25.83,42.8,-62,1.56
