Timestamp,gas_concentration_ppm,micro_particle_index,internal_panel_temp_c,rate_of_thermal_rise_c_per_min,ambient_humidity_pct,air_quality_index,alert_severity_level
2026-01-20 12:04:00,51.61,93.79,145.3,3.1,77.8,8,ALARM
2026-01-20 12:05:00,49.25,91.15,144.9,1.81,80.1,8,ALARM
2026-01-20 12:06:00,49.72,76.88,144.4,2.03,83.7,8,ALARM
2026-01-20 12:07:00,46.23,75.49,143.8,3.61,85.9,7,ALARM
2026-01-20 12:08:00,52.5,64.02,143.5,4.06,82.6,7,ALARM
2026-01-20 12:09:00,55.45,90.06,143.3,4.05,91.2,9,ALARM
2026-01-20 12:10:00,51.97,88.3,155.9,3.6,100.6,8,ALARM
2026-01-20 12:11:00,41.32,91.7,154.9,5.1,92.3,7,ALARM
2026-01-20 12:12:00,39.33,90.08,153.9,4.55,95.2,7,ALARM
2026-01-20 12:13:00,41.27,100.68,153.0,4.02,99.0,8,CRITICAL
2026-01-20 12:14:00,35.82,94.51,152.3,4.97,97.9,7,ALARM
2026-01-20 12:15:00,38.81,78.15,151.6,5.13,85.1,7,ALARM
2026-01-20 12:16:00,47.5,86.66,150.9,5.52,85.6,8,ALARM
2026-01-20 12:17:00,48.53,97.94,150.4,5.68,83.2,8,ALARM
2026-01-20 12:18:00,42.23,103.16,150.1,6.6,74.0,8,CRITICAL
2026-01-20 12:19:00,47.63,109.73,149.8,6.3,77.7,9,CRITICAL
2026-01-20 12:20:00,40.84,109.05,149.5,5.43,67.5,8,CRITICAL
2026-01-20 12:21:00,44.23,106.24,149.3,7.67,71.2,8,CRITICAL
2026-01-20 12:22:00,53.24,99.36,148.9,7.72,70.1,9,ALARM
2026-01-20 12:23:00,50.24,113.4,148.5,7.99,70.7,9,CRITICAL
2026-01-20 12:24:00,52.52,107.17,148.1,7.52,67.2,9,CRITICAL
2026-01-20 12:25:00,49.69,110.7,147.6,5.59,65.4,9,CRITICAL
2026-01-20 12:26:00,51.22,108.73,147.2,7.0,69.5,9,CRITICAL
2026-01-20 12:27:00,48.82,108.68,146.7,6.45,69.3,9,CRITICAL
2026-01-20 12:28:00,48.04,90.78,146.3,6.36,63.1,8,ALARM
2026-01-20 12:29:00,47.41,79.25,146.2,6.51,59.1,7,ALARM
2026-01-20 12:30:00,44.86,96.62,146.2,8.52,61.8,8,ALARM
2026-01-20 12:31:00,45.34,103.38,146.1,9.76,57.9,8,CRITICAL
2026-01-20 12:32:00,50.93,108.27,146.2,10.17,62.3,9,CRITICAL
2026-01-20 12:33:00,55.18,109.64,146.2,10.3,69.0,9,CRITICAL
2026-01-20 12:34:00,56.04,110.83,165.3,8.08,67.9,10,CRITICAL
2026-01-20 12:35:00,61.96,106.41,164.0,7.54,66.9,10,CRITICAL
2026-01-20 12:36:00,65.24,94.49,162.8,6.3,63.2,10,ALARM
2026-01-20 12:37:00,54.05,98.37,161.8,5.02,67.6,9,ALARM
2026-01-20 12:38:00,57.12,72.93,160.7,3.76,59.3,8,ALARM
2026-01-20 12:39:00,50.41,65.79,159.7,3.82,57.7,7,ALARM
2026-01-20 12:40:00,46.05,71.8,158.9,2.33,56.9,7,ALARM
2026-01-20 12:41:00,49.65,83.61,158.1,2.25,58.7,8,ALARM
2026-01-20 12:42:00,53.49,82.16,157.3,1.62,62.9,8,ALARM
2026-01-20 12:43:00,57.59,81.52,156.6,1.72,63.3,9,ALARM
2026-01-20 12:44:00,54.68,91.79,155.9,-0.08,67.7,9,ALARM
2026-01-20 12:45:00,52.74,103.61,155.2,-0.81,65.6,9,CRITICAL
2026-01-20 12:46:00,50.38,105.5,154.6,-2.16,60.1,9,CRITICAL
2026-01-20 12:47:00,48.25,98.81,153.9,-2.03,62.2,8,ALARM
2026-01-20 12:48:00,43.3,89.0,153.5,-2.47,66.6,7,ALARM
2026-01-20 12:49:00,40.78,94.33,153.0,-1.36,64.3,7,ALARM
2026-01-20 12:50:00,43.21,87.33,152.6,0.27,64.1,7,ALARM
2026-01-20 12:51:00,37.05,73.54,152.4,-1.33,69.0,6,ALARM
2026-01-20 12:52:00,44.38,84.34,152.2,0.36,76.3,7,ALARM
2026-01-20 12:53:00,51.82,74.39,152.0,-0.45,77.7,8,ALARM
2026-01-20 12:54:00,49.63,70.91,151.9,1.62,72.4,7,ALARM
2026-01-20 12:55:00,50.91,86.19,151.8,2.77,78.9,8,ALARM
2026-01-20 12:56:00,53.63,93.21,151.6,2.13,83.6,9,ALARM
2026-01-20 12:57:00,47.04,99.53,151.4,2.24,84.3,8,ALARM
2026-01-20 12:58:00,43.49,93.95,151.0,2.7,83.3,8,ALARM
2026-01-20 12:59:00,57.76,80.51,150.5,1.99,85.9,8,ALARM
2026-01-20 13:00:00,50.22,78.41,150.1,2.4,79.3,8,ALARM
2026-01-20 13:01:00,47.93,84.61,149.8,1.52,73.4,8,ALARM
2026-01-20 13:02:00,44.34,101.42,149.3,1.61,73.2,8,CRITICAL
2026-01-20 13:03:00,44.0,77.99,148.8,1.8,67.8,7,ALARM
2026-01-20 13:04:00,39.44,65.43,148.3,2.93,72.9,6,ALARM
2026-01-20 13:05:00,45.06,78.69,147.8,3.19,81.7,7,ALARM
2026-01-20 13:06:00,50.79,76.95,147.2,3.82,82.7,8,ALARM
2026-01-20 13:07:00,47.45,78.66,146.6,2.91,84.0,7,ALARM
2026-01-20 13:08:00,55.66,85.44,145.9,2.72,90.0,8,ALARM
2026-01-20 13:09:00,52.82,86.14,145.3,3.74,85.4,8,ALARM
2026-01-20 13:10:00,48.32,80.85,144.7,3.15,87.2,8,ALARM
2026-01-20 13:11:00,56.52,86.7,144.2,2.77,79.9,9,ALARM
2026-01-20 13:12:00,51.79,77.51,143.9,2.63,73.8,8,ALARM
2026-01-20 13:13:00,52.22,82.31,143.6,2.29,80.5,8,ALARM
2026-01-20 13:14:00,44.0,79.69,143.3,2.2,83.0,7,ALARM
2026-01-20 13:15:00,36.74,92.01,142.9,2.88,89.0,7,ALARM
2026-01-20 13:16:00,32.01,91.38,142.6,1.85,78.2,6,ALARM
2026-01-20 13:17:00,35.51,81.37,142.4,1.36,87.7,6,ALARM
2026-01-20 13:18:00,30.57,81.8,142.2,2.08,81.6,6,ALARM
2026-01-20 13:19:00,33.99,66.44,142.0,2.41,76.4,6,ALARM
2026-01-20 13:20:00,39.52,63.46,141.7,1.13,77.0,6,ALARM
2026-01-20 13:21:00,48.19,48.66,141.5,0.3,82.5,6,ALARM
2026-01-20 13:22:00,49.43,48.9,141.2,0.61,82.1,6,ALARM
2026-01-20 13:23:00,45.24,50.18,140.8,2.36,87.2,6,ALARM
2026-01-20 13:24:00,35.97,58.6,140.3,1.0,88.5,5,ALARM
2026-01-20 13:25:00,36.43,34.88,139.8,1.6,81.5,5,ALARM
2026-01-20 13:26:00,28.87,49.18,139.5,0.79,53.8,4,WARNING
2026-01-20 13:27:00,29.12,66.22,139.3,-0.33,89.5,5,ALARM
2026-01-20 13:28:00,35.51,68.47,139.2,-0.23,90.3,6,ALARM
2026-01-20 13:29:00,43.57,80.64,139.2,-0.73,98.3,7,ALARM
2026-01-20 13:30:00,41.64,95.01,139.1,-1.88,92.3,7,ALARM
2026-01-20 13:31:00,39.97,98.92,139.1,-2.87,85.4,7,ALARM
2026-01-20 13:32:00,34.96,115.77,139.0,-3.78,89.9,8,CRITICAL
2026-01-20 13:33:00,34.46,109.98,138.9,-3.73,89.4,7,CRITICAL
2026-01-20 13:34:00,43.18,115.61,138.9,-2.88,91.4,8,CRITICAL
2026-01-20 13:35:00,44.79,100.06,138.9,-2.23,88.3,8,CRITICAL
2026-01-20 13:36:00,50.98,100.0,138.7,-2.11,84.4,9,ALARM
2026-01-20 13:37:00,56.28,88.81,138.5,-1.47,85.0,9,ALARM
2026-01-20 13:38:00,63.19,93.36,138.3,-1.77,73.8,10,ALARM
2026-01-20 13:39:00,52.38,103.37,138.1,-0.86,77.1,9,CRITICAL
2026-01-20 13:40:00,54.33,105.45,137.9,-0.79,76.6,9,CRITICAL
2026-01-20 13:41:00,52.02,98.25,137.7,-0.45,77.5,9,ALARM
2026-01-20 13:42:00,53.05,97.29,137.6,1.17,82.9,9,ALARM
2026-01-20 13:43:00,55.62,72.12,137.4,1.99,84.1,8,ALARM
2026-01-20 13:44:00,50.87,75.19,137.5,1.6,81.9,8,ALARM
2026-01-20 13:45:00,47.74,81.6,137.5,2.68,75.8,8,ALARM
2026-01-20 13:46:00,39.68,88.73,137.6,3.35,69.8,7,ALARM
2026-01-20 13:47:00,51.57,87.84,137.7,3.12,77.0,8,ALARM
2026-01-20 13:48:00,54.48,81.95,137.7,2.42,71.1,8,ALARM
2026-01-20 13:49:00,51.58,73.83,137.7,2.73,76.4,8,ALARM
2026-01-20 13:50:00,52.42,64.0,137.7,2.34,67.5,7,ALARM
2026-01-20 13:51:00,51.93,62.56,137.6,3.05,68.2,7,ALARM
2026-01-20 13:52:00,55.36,59.46,137.7,4.07,69.9,7,ALARM
2026-01-20 13:53:00,51.04,56.94,137.7,2.62,65.0,7,ALARM
2026-01-20 13:54:00,55.56,60.27,137.7,2.72,67.2,7,ALARM
2026-01-20 13:55:00,60.45,68.55,137.7,3.0,60.5,8,ALARM
2026-01-20 13:56:00,59.99,77.31,137.7,1.69,53.4,9,ALARM
2026-01-20 13:57:00,60.79,65.2,137.7,0.38,54.4,8,ALARM
2026-01-20 13:58:00,60.52,61.28,137.6,0.62,54.2,8,ALARM
2026-01-20 13:59:00,61.05,54.94,137.5,0.52,55.1,8,ALARM
2026-01-20 14:00:00,57.96,50.7,137.6,1.94,56.2,7,ALARM
2026-01-20 14:01:00,53.14,41.29,137.8,3.06,54.4,6,ALARM
2026-01-20 14:02:00,59.53,49.65,137.9,3.77,60.0,7,ALARM
2026-01-20 14:03:00,53.56,51.21,138.1,4.32,60.9,7,ALARM
2026-01-20 14:04:00,40.24,64.95,138.3,4.25,62.2,6,ALARM
2026-01-20 14:05:00,39.92,83.71,138.6,4.12,66.7,7,ALARM
2026-01-20 14:06:00,31.1,92.33,138.9,3.01,61.5,6,ALARM
2026-01-20 14:07:00,35.06,79.7,139.3,3.02,60.5,6,ALARM
2026-01-20 14:08:00,40.57,69.67,139.8,2.51,57.0,6,ALARM
2026-01-20 14:09:00,42.8,80.01,140.1,2.89,61.1,7,ALARM
2026-01-20 14:10:00,43.17,77.9,140.5,4.09,65.3,7,ALARM
2026-01-20 14:11:00,35.77,73.65,140.8,4.53,58.2,6,ALARM
2026-01-20 14:12:00,36.46,87.47,141.0,4.24,53.6,7,ALARM
2026-01-20 14:13:00,42.19,85.38,141.2,4.59,51.0,7,ALARM
2026-01-20 14:14:00,42.69,71.06,141.2,4.15,50.8,7,ALARM
2026-01-20 14:15:00,41.89,72.11,140.8,4.8,47.7,7,ALARM
2026-01-20 14:16:00,40.7,75.66,140.7,6.56,49.8,7,ALARM
2026-01-20 14:17:00,41.25,80.29,140.6,6.16,53.0,7,ALARM
2026-01-20 14:18:00,45.31,72.33,140.6,6.5,60.4,7,ALARM
2026-01-20 14:19:00,42.35,69.57,140.8,6.35,60.4,7,ALARM
2026-01-20 14:20:00,41.35,72.53,140.9,5.45,69.4,7,ALARM
2026-01-20 14:21:00,42.17,70.45,141.1,5.55,67.1,7,ALARM
2026-01-20 14:22:00,37.8,68.46,141.0,4.72,71.5,6,ALARM
2026-01-20 14:23:00,27.95,66.05,141.0,4.14,74.1,5,ALARM
2026-01-20 14:24:00,28.84,65.22,140.9,4.15,65.8,5,ALARM
2026-01-20 14:25:00,28.06,53.99,140.9,5.68,71.3,4,ALARM
2026-01-20 14:26:00,29.39,63.46,141.0,4.77,72.6,5,ALARM
2026-01-20 14:27:00,31.5,76.56,141.1,2.82,64.3,6,ALARM
2026-01-20 14:28:00,30.84,65.5,141.3,3.01,62.7,5,ALARM
2026-01-20 14:29:00,30.76,74.36,141.4,2.52,55.9,6,ALARM
2026-01-20 14:30:00,27.34,94.41,141.5,2.1,58.8,6,ALARM
2026-01-20 14:31:00,22.44,89.44,141.6,1.14,60.7,5,ALARM
2026-01-20 14:32:00,27.65,59.16,141.6,0.72,66.6,5,ALARM
2026-01-20 14:33:00,28.68,83.81,141.7,0.2,65.1,6,ALARM
2026-01-20 14:34:00,34.04,85.66,141.9,1.32,64.2,6,ALARM
2026-01-20 14:35:00,29.55,88.22,142.1,0.68,73.5,6,ALARM
2026-01-20 14:36:00,35.85,73.73,142.0,0.78,85.3,6,ALARM
2026-01-20 14:37:00,39.37,58.97,142.1,-0.95,78.5,6,ALARM
2026-01-20 14:38:00,41.31,63.32,146.3,-1.8,81.1,6,ALARM
2026-01-20 14:39:00,45.28,50.65,146.2,-1.48,84.2,6,ALARM
2026-01-20 14:40:00,53.82,46.52,146.0,-1.37,83.6,7,ALARM
2026-01-20 14:41:00,50.7,48.99,145.8,-1.03,81.8,7,ALARM
2026-01-20 14:42:00,44.67,51.14,145.6,-0.28,75.3,6,ALARM
2026-01-20 14:43:00,43.83,55.33,145.6,1.69,82.4,6,ALARM
2026-01-20 14:44:00,43.09,55.62,149.6,2.19,79.5,6,ALARM
2026-01-20 14:45:00,39.73,46.75,149.4,2.75,85.6,5,ALARM
2026-01-20 14:46:00,44.43,53.22,149.0,0.53,91.7,6,ALARM
2026-01-20 14:47:00,40.89,37.74,152.6,-0.31,87.1,5,ALARM
2026-01-20 14:48:00,37.05,37.34,152.1,1.5,82.2,5,ALARM
2026-01-20 14:49:00,37.32,48.7,151.5,2.11,74.7,5,ALARM
2026-01-20 14:50:00,45.43,45.85,150.7,0.8,73.2,6,ALARM
2026-01-20 14:51:00,41.48,41.05,149.8,1.78,74.8,5,ALARM
2026-01-20 14:52:00,38.34,49.04,152.9,3.44,80.5,5,ALARM
2026-01-20 14:53:00,40.22,68.43,152.2,4.78,80.0,6,ALARM
2026-01-20 14:54:00,34.95,73.17,151.7,4.35,83.8,6,ALARM
2026-01-20 14:55:00,38.43,70.48,151.0,4.49,82.1,6,ALARM
2026-01-20 14:56:00,22.32,59.04,150.4,6.35,80.7,4,ALARM
2026-01-20 14:57:00,18.97,73.62,153.5,7.33,86.7,4,ALARM
2026-01-20 14:58:00,28.38,55.07,152.7,8.38,93.3,5,ALARM
2026-01-20 14:59:00,27.66,66.23,151.7,6.75,75.4,5,ALARM
2026-01-20 15:00:00,27.88,64.18,150.8,7.29,69.0,5,ALARM
2026-01-20 15:01:00,33.57,70.41,153.9,6.2,69.4,6,ALARM
2026-01-20 15:02:00,34.7,65.08,153.1,5.59,70.6,6,ALARM
2026-01-20 15:03:00,34.19,57.33,152.2,5.41,63.8,5,ALARM
2026-01-20 15:04:00,36.01,50.6,155.3,5.42,66.4,5,ALARM
2026-01-20 15:05:00,40.64,63.9,154.7,4.58,63.2,6,ALARM
2026-01-20 15:06:00,51.22,68.78,154.2,4.72,60.9,7,ALARM
2026-01-20 15:07:00,52.24,74.33,154.0,3.49,58.7,8,ALARM
2026-01-20 15:08:00,56.13,68.97,172.7,1.34,58.1,8,ALARM
2026-01-20 15:09:00,59.09,71.97,175.7,3.22,58.4,8,ALARM
2026-01-20 15:10:00,70.99,57.12,174.4,2.32,55.1,9,ALARM
2026-01-20 15:11:00,72.51,32.7,173.0,3.15,51.9,8,ALARM
2026-01-20 15:12:00,61.65,19.99,175.8,3.08,53.0,6,ALARM
2026-01-20 15:13:00,62.87,20.26,174.9,3.35,49.1,7,ALARM
2026-01-20 15:14:00,61.43,31.22,174.1,1.06,51.1,7,ALARM
2026-01-20 15:15:00,54.2,38.39,177.5,1.62,46.9,6,ALARM
2026-01-20 15:16:00,53.68,48.69,176.5,1.63,54.1,7,ALARM
2026-01-20 15:17:00,61.9,52.93,175.6,1.86,68.5,8,ALARM
2026-01-20 15:18:00,63.4,49.45,174.6,3.12,76.5,8,ALARM
2026-01-20 15:19:00,56.46,60.36,173.5,2.27,77.3,8,ALARM
2026-01-20 15:20:00,47.36,62.92,172.4,3.74,78.5,7,ALARM
2026-01-20 15:21:00,41.92,63.57,175.6,2.7,78.6,6,ALARM
2026-01-20 15:22:00,36.04,69.17,174.4,4.49,73.7,6,ALARM
2026-01-20 15:23:00,23.35,32.14,173.2,3.49,54.9,3,WARNING
2026-01-20 15:24:00,17.33,31.01,176.1,3.88,55.9,2,WARNING
2026-01-20 15:25:00,25.0,47.97,175.0,4.45,59.3,4,WARNING
2026-01-20 15:26:00,21.39,47.45,173.9,3.53,58.4,4,WARNING
2026-01-20 15:27:00,24.94,49.83,177.0,3.74,56.3,4,WARNING
2026-01-20 15:28:00,36.56,42.33,175.8,5.04,73.7,5,ALARM
2026-01-20 15:29:00,46.83,34.39,174.6,5.41,66.3,6,ALARM
2026-01-20 15:30:00,51.2,49.98,173.6,4.89,67.7,7,ALARM
2026-01-20 15:31:00,55.07,52.09,176.6,5.63,70.5,7,ALARM
2026-01-20 15:32:00,48.9,59.97,175.4,3.58,78.1,7,ALARM
2026-01-20 15:33:00,47.81,62.46,174.2,1.76,74.7,7,ALARM
2026-01-20 15:34:00,41.83,87.81,177.3,2.81,75.1,7,ALARM
2026-01-20 15:35:00,38.99,84.98,176.1,3.26,73.6,7,ALARM
2026-01-20 15:36:00,37.92,87.08,174.8,3.7,71.5,7,ALARM
2026-01-20 15:37:00,38.21,62.57,173.6,2.68,72.6,6,ALARM
2026-01-20 15:38:00,36.21,65.54,176.2,1.16,67.4,6,ALARM
2026-01-20 15:39:00,39.51,50.61,174.6,0.2,65.2,5,ALARM
2026-01-20 15:40:00,36.76,52.3,173.1,1.35,54.7,5,ALARM
2026-01-20 15:41:00,37.96,69.6,171.9,2.6,59.4,6,ALARM
2026-01-20 15:42:00,36.27,90.52,174.7,3.27,57.5,7,ALARM
2026-01-20 15:43:00,34.0,87.11,173.3,3.88,58.6,6,ALARM
2026-01-20 15:44:00,26.58,100.64,171.7,4.98,55.9,6,CRITICAL
2026-01-20 15:45:00,27.3,88.43,174.5,6.0,56.0,6,ALARM
2026-01-20 15:46:00,27.53,88.67,173.1,5.51,58.5,6,ALARM
2026-01-20 15:47:00,25.65,70.2,171.7,5.76,62.8,5,ALARM
2026-01-20 15:48:00,28.72,79.54,174.4,4.37,77.8,6,ALARM
2026-01-20 15:49:00,39.49,80.86,173.1,4.61,76.7,7,ALARM
2026-01-20 15:50:00,36.32,64.74,171.8,5.1,70.7,6,ALARM
2026-01-20 15:51:00,42.34,63.59,170.6,3.49,62.2,6,ALARM
2026-01-20 15:52:00,48.78,77.95,173.6,0.9,63.6,7,ALARM
2026-01-20 15:53:00,50.33,87.82,172.4,2.57,60.1,8,ALARM
2026-01-20 15:54:00,49.52,86.09,171.3,3.9,63.3,8,ALARM
2026-01-20 15:55:00,45.64,73.63,170.3,4.27,56.4,7,ALARM
2026-01-20 15:56:00,46.11,68.16,169.3,2.17,53.5,7,ALARM
2026-01-20 15:57:00,50.53,62.45,172.1,2.97,58.9,7,ALARM
2026-01-20 15:58:00,44.18,76.85,171.0,3.8,61.8,7,ALARM
2026-01-20 15:59:00,38.46,60.97,169.9,3.86,63.8,6,ALARM
2026-01-20 16:00:00,41.79,55.81,173.3,3.98,60.2,6,ALARM
2026-01-20 16:01:00,47.39,57.8,172.2,3.75,57.8,7,ALARM
2026-01-20 16:02:00,48.52,65.3,171.1,4.45,54.3,7,ALARM
2026-01-20 16:03:00,45.66,69.5,170.1,3.7,52.3,7,ALARM
2026-01-20 16:04:00,40.4,48.1,173.2,4.36,50.4,5,ALARM
2026-01-20 16:05:00,39.67,37.48,171.9,5.05,43.2,5,ALARM
2026-01-20 16:06:00,36.04,39.29,170.8,5.01,49.7,5,ALARM
2026-01-20 16:07:00,30.17,39.54,169.8,5.62,54.3,4,ALARM
2026-01-20 16:08:00,34.8,34.48,168.5,6.16,60.6,4,ALARM
2026-01-20 16:09:00,36.32,51.41,171.3,5.19,68.5,5,ALARM
2026-01-20 16:10:00,28.72,54.46,170.1,4.69,67.7,5,ALARM
2026-01-20 16:11:00,22.78,43.51,169.0,3.76,56.0,4,WARNING
2026-01-20 16:12:00,26.97,53.95,167.8,3.81,60.6,4,ALARM
2026-01-20 16:13:00,29.66,58.46,170.5,2.64,53.3,5,ALARM
2026-01-20 16:14:00,40.09,66.16,168.9,2.45,50.4,6,ALARM
2026-01-20 16:15:00,43.09,79.37,167.5,2.52,42.8,7,ALARM
2026-01-20 16:16:00,50.04,80.89,166.1,2.66,47.9,8,ALARM
2026-01-20 16:17:00,51.32,81.89,168.7,3.76,50.8,8,ALARM
2026-01-20 16:18:00,55.27,64.19,167.3,2.64,58.5,8,ALARM
2026-01-20 16:19:00,53.26,49.18,166.0,5.28,64.2,7,ALARM
2026-01-20 16:20:00,47.18,52.51,164.9,6.14,64.7,6,ALARM
2026-01-20 16:21:00,45.98,54.07,163.8,6.48,58.9,6,ALARM
2026-01-20 16:22:00,47.92,47.59,166.7,5.46,63.2,6,ALARM
2026-01-20 16:23:00,47.62,58.7,165.5,3.08,64.5,7,ALARM
2026-01-20 16:24:00,44.52,62.48,164.5,1.7,58.1,6,ALARM
2026-01-20 16:25:00,46.6,60.82,167.6,1.76,63.7,7,ALARM
2026-01-20 16:26:00,36.67,51.34,166.6,-0.17,66.8,5,ALARM
2026-01-20 16:27:00,47.44,56.28,165.8,0.45,71.5,6,ALARM
2026-01-20 16:28:00,56.87,72.29,165.2,1.1,70.7,8,ALARM
2026-01-20 16:29:00,49.53,53.77,164.5,2.75,81.2,7,ALARM
2026-01-20 16:30:00,44.26,52.52,164.1,4.33,80.7,6,ALARM
2026-01-20 16:31:00,46.11,59.62,163.6,5.24,82.0,6,ALARM
2026-01-20 16:32:00,52.1,58.34,163.0,4.32,73.5,7,ALARM
2026-01-20 16:33:00,41.09,53.26,162.6,4.4,68.8,6,ALARM
2026-01-20 16:34:00,53.1,55.52,166.3,4.27,65.0,7,ALARM
2026-01-20 16:35:00,58.86,67.25,165.7,3.27,66.4,8,ALARM
2026-01-20 16:36:00,57.67,74.33,165.2,4.22,61.6,8,ALARM
2026-01-20 16:37:00,42.68,82.47,164.7,5.26,64.6,7,ALARM
2026-01-20 16:38:00,42.67,77.56,168.0,3.3,73.8,7,ALARM
2026-01-20 16:39:00,46.81,79.19,166.9,1.31,82.8,7,ALARM
2026-01-20 16:40:00,49.9,88.9,165.8,4.21,75.6,8,ALARM
2026-01-20 16:41:00,62.61,87.74,164.7,1.69,70.7,9,ALARM
2026-01-20 16:42:00,56.8,106.68,163.7,0.31,75.1,9,CRITICAL
2026-01-20 16:43:00,55.92,98.53,162.7,1.86,67.3,9,ALARM
2026-01-20 16:44:00,50.78,88.94,165.9,4.56,71.9,8,ALARM
2026-01-20 16:45:00,49.45,87.28,164.9,4.9,63.4,8,ALARM
2026-01-20 16:46:00,51.73,98.14,163.9,3.49,60.0,9,ALARM
2026-01-20 16:47:00,62.36,105.8,163.1,4.22,63.4,10,CRITICAL
2026-01-20 16:48:00,55.21,103.36,162.3,5.14,64.9,9,CRITICAL
2026-01-20 16:49:00,63.07,105.44,161.3,4.46,73.9,10,CRITICAL
2026-01-20 16:50:00,58.61,102.27,160.5,4.15,72.6,9,CRITICAL
2026-01-20 16:51:00,50.64,84.94,163.6,4.5,70.3,8,ALARM
2026-01-20 16:52:00,53.48,76.02,162.6,4.98,62.8,8,ALARM
2026-01-20 16:53:00,54.76,80.88,161.6,5.38,56.3,8,ALARM
2026-01-20 16:54:00,47.83,72.72,160.4,2.99,59.9,7,ALARM
2026-01-20 16:55:00,52.52,78.94,159.5,3.4,56.9,8,ALARM
2026-01-20 16:56:00,47.34,99.24,158.5,3.01,63.0,8,ALARM
2026-01-20 16:57:00,52.14,83.97,157.6,2.56,58.6,8,ALARM
2026-01-20 16:58:00,54.25,85.81,156.7,0.97,54.1,8,ALARM
2026-01-20 16:59:00,54.86,90.72,159.7,2.46,59.4,9,ALARM
2026-01-20 17:00:00,50.11,84.72,158.6,2.24,60.4,8,ALARM
2026-01-20 17:01:00,40.78,81.61,157.7,2.46,57.7,7,ALARM
2026-01-20 17:02:00,36.7,93.21,156.8,3.7,59.2,7,ALARM
2026-01-20 17:03:00,37.29,85.57,156.2,2.9,58.6,7,ALARM
2026-01-20 17:04:00,29.57,69.81,159.9,2.29,62.4,5,ALARM
2026-01-20 17:05:00,30.7,67.41,159.4,0.54,62.0,5,ALARM
2026-01-20 17:06:00,31.04,57.44,159.0,2.17,55.8,5,ALARM
2026-01-20 17:07:00,30.14,60.07,158.7,2.55,58.9,5,ALARM
2026-01-20 17:08:00,33.5,64.16,158.5,1.28,56.2,5,ALARM
2026-01-20 17:09:00,28.47,82.55,158.2,1.21,51.5,6,ALARM
2026-01-20 17:10:00,26.62,96.45,157.6,1.11,54.8,6,ALARM
2026-01-20 17:11:00,26.57,92.89,157.0,0.8,54.9,6,ALARM
2026-01-20 17:12:00,19.74,93.62,160.6,2.7,47.3,5,ALARM
2026-01-20 17:13:00,21.21,90.29,159.8,2.88,51.7,5,ALARM
2026-01-20 17:14:00,25.71,96.65,159.1,2.97,56.4,6,ALARM
2026-01-20 17:15:00,26.23,75.52,158.6,1.46,47.2,5,ALARM
2026-01-20 17:16:00,19.25,81.57,162.1,2.18,55.1,5,ALARM
2026-01-20 17:17:00,30.38,76.41,161.4,2.14,51.3,6,ALARM
2026-01-20 17:18:00,36.0,84.4,160.7,1.57,43.1,6,ALARM
2026-01-20 17:19:00,36.5,80.02,159.9,3.09,57.8,6,ALARM
2026-01-20 17:20:00,30.45,77.69,163.2,2.49,60.4,6,ALARM
2026-01-20 17:21:00,36.28,82.33,162.5,2.44,62.1,6,ALARM
2026-01-20 17:22:00,40.43,65.98,161.8,2.99,69.6,6,ALARM
2026-01-20 17:23:00,36.33,59.13,161.0,1.11,71.4,5,ALARM
2026-01-20 17:24:00,32.54,57.53,160.4,0.34,72.2,5,ALARM
2026-01-20 17:25:00,37.82,56.82,160.0,0.68,77.1,6,ALARM
2026-01-20 17:26:00,35.89,63.48,163.3,2.08,74.5,6,ALARM
2026-01-20 17:27:00,26.24,63.02,162.5,0.75,69.6,5,ALARM
2026-01-20 17:28:00,30.62,74.47,161.7,0.39,71.2,6,ALARM
2026-01-20 17:29:00,28.19,72.24,160.9,0.41,77.9,5,ALARM
2026-01-20 17:30:00,24.31,65.74,160.2,0.26,75.8,5,ALARM
2026-01-20 17:31:00,28.74,50.39,159.6,-0.87,83.7,4,ALARM
2026-01-20 17:32:00,36.4,60.17,163.0,-0.48,87.4,6,ALARM
2026-01-20 17:33:00,28.24,80.57,162.0,-0.23,82.3,6,ALARM
2026-01-20 17:34:00,31.96,69.94,161.0,0.11,87.1,5,ALARM
2026-01-20 17:35:00,29.34,53.53,160.2,-0.22,83.3,5,ALARM
2026-01-20 17:36:00,31.98,55.95,159.5,-0.84,79.2,5,ALARM
2026-01-20 17:37:00,44.91,56.85,159.0,-0.03,87.1,6,ALARM
2026-01-20 17:38:00,57.57,54.99,162.2,1.19,95.9,7,ALARM
2026-01-20 17:39:00,60.2,55.01,161.4,2.31,91.6,8,ALARM
2026-01-20 17:40:00,60.61,63.07,161.0,3.04,86.2,8,ALARM
2026-01-20 17:41:00,57.16,58.88,160.8,2.96,83.7,8,ALARM
2026-01-20 17:42:00,47.79,77.86,164.7,3.69,79.6,7,ALARM
2026-01-20 17:43:00,44.29,83.77,164.4,2.44,73.4,7,ALARM
2026-01-20 17:44:00,44.67,85.43,163.9,2.84,64.9,7,ALARM
2026-01-20 17:45:00,37.67,88.99,163.7,1.88,64.6,7,ALARM
2026-01-20 17:46:00,37.39,107.33,163.5,1.23,64.7,8,CRITICAL
2026-01-20 17:47:00,36.2,100.56,163.4,1.23,63.0,7,CRITICAL
2026-01-20 17:48:00,34.94,107.12,163.5,0.78,77.8,7,CRITICAL
